timestamp,component_id,component_type,status,cpu_percent,memory_percent,disk_percent,latency_ms,packet_loss_percent,message_rate_per_sec,last_update_age_sec,clock_offset_ms,battery_level_percent,data_quality,alarm_code,source_mode
2026-07-15T12:10:00.000Z,DDC-AHU-01,ddc,online,36.92,44.99,40.6,11.6,0.072,1021,1,3.81,,good,,simulated
2026-07-15T12:10:00.000Z,NEXUS-WEB-01,application,online,38.48,44.6,42.8,11.31,0.117,1021,1,2.35,,good,,simulated
2026-07-15T12:10:00.000Z,NEXUS-API-01,api,online,40.25,48.41,45,8.84,0.205,1021,1,1.25,,good,,simulated
2026-07-15T12:10:00.000Z,NEXUS-DB-01,database,online,35.31,46.97,47.2,9.31,0.218,1021,1,0.27,,good,,simulated
2026-07-15T12:10:00.000Z,NEXUS-EVENT-01,event_bus,online,35.71,45.9,49.4,10.88,0.105,3808,1,3.23,,good,,simulated
2026-07-15T12:20:00.000Z,EDGE-GW-01,edge_gateway,online,32.86,47.93,34,8.85,0.211,1012,1,0.99,94.89,good,,simulated
2026-07-15T12:20:00.000Z,EDGE-GW-02,edge_gateway,online,40.38,42.48,36.2,13.17,0.008,1012,1,4.73,94.89,good,,simulated
2026-07-15T12:20:00.000Z,PLC-HVAC-01,plc,online,32.67,48.33,38.4,8.29,0.25,1012,1,0,,good,,simulated
2026-07-15T12:20:00.000Z,DDC-AHU-01,ddc,online,39.1,43.19,40.6,12.8,0.016,1012,1,4.8,,good,,simulated
2026-07-15T12:20:00.000Z,NEXUS-WEB-01,application,online,35.3,46.59,42.8,9.54,0.197,1012,1,0.84,,good,,simulated
2026-07-15T12:20:00.000Z,NEXUS-API-01,api,online,35.37,45.81,45,10.78,0.108,1012,1,3.13,,good,,simulated
2026-07-15T12:20:00.000Z,NEXUS-DB-01,database,online,39.78,43.34,47.2,12.15,0.073,1012,1,3.2,,good,,simulated
2026-07-15T12:20:00.000Z,NEXUS-EVENT-01,event_bus,online,38.55,43.39,49.4,12.83,0.003,3770,1,0.31,,good,,simulated
2026-07-15T12:30:00.000Z,EDGE-GW-01,edge_gateway,online,34.49,46.32,34,10.16,0.137,1005,1,2.57,94.88,good,,simulated
2026-07-15T12:30:00.000Z,EDGE-GW-02,edge_gateway,online,39.4,43.17,36.2,12.31,0.056,1005,1,3.64,94.88,good,,simulated
2026-07-15T12:30:00.000Z,PLC-HVAC-01,plc,online,32.33,48.17,38.4,8.44,0.233,1005,1,0.5,,good,,simulated
2026-07-15T12:30:00.000Z,DDC-AHU-01,ddc,online,40.14,42.35,40.6,13.21,0.001,1005,1,4.95,,good,,simulated
2026-07-15T12:30:00.000Z,NEXUS-WEB-01,application,online,33.06,47.89,42.8,8.45,0.243,1005,1,0.07,,good,,simulated
2026-07-15T12:30:00.000Z,NEXUS-API-01,api,online,38,43.71,45,12.28,0.036,1005,1,4.45,,good,,simulated
2026-07-15T12:30:00.000Z,NEXUS-DB-01,database,online,36.41,45.58,47.2,10.2,0.165,1005,1,1.44,,good,,simulated
2026-07-15T12:30:00.000Z,NEXUS-EVENT-01,event_bus,online,33.76,46.75,49.4,9.87,0.15,3740,1,2.33,,good,,simulated
2026-07-15T12:40:00.000Z,EDGE-GW-01,edge_gateway,online,37.17,44.04,34,12.03,0.039,1000,1,4.58,94.86,good,,simulated
2026-07-15T12:40:00.000Z,EDGE-GW-02,edge_gateway,online,37.19,44.79,36.2,10.74,0.138,1000,1,1.91,94.86,good,,simulated
2026-07-15T12:40:00.000Z,PLC-HVAC-01,plc,online,33.43,47.01,38.4,9.44,0.174,1000,1,1.79,,good,,simulated
2026-07-15T12:40:00.000Z,DDC-AHU-01,ddc,online,39.83,42.59,40.6,12.75,0.03,1000,1,4.22,,good,,simulated
2026-07-15T12:40:00.000Z,NEXUS-WEB-01,application,online,32.13,48.24,42.8,8.21,0.246,1000,1,0.17,,good,,simulated
2026-07-15T12:40:00.000Z,NEXUS-API-01,api,online,39.66,42.45,45,13.08,0.002,1000,1,4.99,,good,,simulated
2026-07-15T12:40:00.000Z,NEXUS-DB-01,database,online,33.75,47.27,47.2,8.79,0.227,1000,1,0.31,,good,,simulated
2026-07-15T12:40:00.000Z,NEXUS-EVENT-01,event_bus,online,36.74,44.43,49.4,11.63,0.065,3718,1,3.94,,good,,simulated
2026-07-15T12:50:00.000Z,EDGE-GW-01,edge_gateway,online,32.41,47.47,34,9.11,0.184,996,1,1.66,94.85,good,,simulated
2026-07-15T12:50:00.000Z,EDGE-GW-02,edge_gateway,online,34.12,47.06,36.2,8.73,0.24,996,1,4.84,94.85,good,,simulated
2026-07-15T12:50:00.000Z,PLC-HVAC-01,plc,online,35.74,45.03,38.4,11.11,0.085,996,1,3.64,,good,,simulated
2026-07-15T12:50:00.000Z,DDC-AHU-01,ddc,online,38.19,43.87,40.6,11.49,0.098,996,1,2.75,,good,,simulated
2026-07-15T12:50:00.000Z,NEXUS-WEB-01,application,online,32.64,47.55,42.8,8.86,0.205,996,1,1.12,,good,,simulated
2026-07-15T12:50:00.000Z,NEXUS-API-01,api,online,40.02,42.25,45,13.03,0.011,996,1,4.65,,good,,simulated
2026-07-15T12:50:00.000Z,NEXUS-DB-01,database,online,32.25,48.11,47.2,8.17,0.25,996,1,0.01,,good,,simulated
2026-07-15T12:50:00.000Z,NEXUS-EVENT-01,event_bus,online,38.94,42.8,49.4,12.79,0.012,3704,1,4.86,,good,,simulated
2026-07-15T13:00:00.000Z,EDGE-GW-01,edge_gateway,online,35.62,45.05,34,11.03,0.091,994,1,3.45,94.83,good,,simulated
2026-07-15T13:00:00.000Z,EDGE-GW-02,edge_gateway,online,38.72,43.54,36.2,11.63,0.093,994,1,2.8,94.83,good,,simulated
2026-07-15T13:00:00.000Z,PLC-HVAC-01,plc,online,38.85,42.58,38.4,8.15,0.231,994,1,0.74,,good,,simulated
2026-07-15T13:00:00.000Z,DDC-AHU-01,ddc,online,35.5,45.93,40.6,9.65,0.193,994,1,0.79,,good,,simulated
2026-07-15T13:00:00.000Z,NEXUS-WEB-01,application,online,34.5,45.94,42.8,10.27,0.128,994,1,2.76,,good,,simulated
2026-07-15T13:00:00.000Z,NEXUS-API-01,api,online,39,43.12,45,12.12,0.063,994,1,3.49,,good,,simulated
2026-07-15T13:00:00.000Z,NEXUS-DB-01,database,online,32.16,47.93,47.2,8.44,0.228,994,1,0.59,,good,,simulated
2026-07-15T13:00:00.000Z,NEXUS-EVENT-01,event_bus,online,39.96,42.15,49.4,13.14,0.002,3695,1,4.91,,good,,simulated
2026-07-15T13:10:00.000Z,EDGE-GW-01,edge_gateway,online,38.22,43.2,34,12.45,0.026,994,1,4.63,94.82,good,,simulated
2026-07-15T13:10:00.000Z,EDGE-GW-02,edge_gateway,online,35.57,45.81,36.2,9.8,0.18,994,1,1.15,94.82,good,,simulated
2026-07-15T13:10:00.000Z,PLC-HVAC-01,plc,online,34.19,46.07,38.4,10.2,0.13,994,1,2.71,,good,,simulated
2026-07-15T13:10:00.000Z,DDC-AHU-01,ddc,online,32.22,42.4,40.6,12.55,0.048,994,1,3.69,,good,,simulated
2026-07-15T13:10:00.000Z,NEXUS-WEB-01,application,online,37.36,43.69,42.8,12.2,0.029,994,1,4.79,,good,,simulated
2026-07-15T13:10:00.000Z,NEXUS-API-01,api,online,36.78,44.9,45,10.52,0.148,994,1,1.71,,good,,simulated
2026-07-15T13:10:00.000Z,NEXUS-DB-01,database,online,33.49,46.74,47.2,9.55,0.166,994,1,1.95,,good,,simulated
2026-07-15T13:10:00.000Z,NEXUS-EVENT-01,event_bus,online,39.6,42.58,49.4,12.62,0.035,3692,1,4.1,,good,,simulated
2026-07-15T13:20:00.000Z,EDGE-GW-01,edge_gateway,online,39.74,42.25,34,13.11,0,994,1,5,94.8,good,,simulated
2026-07-15T13:20:00.000Z,EDGE-GW-02,edge_gateway,online,33.24,47.44,36.2,8.57,0.236,994,1,0.18,94.8,good,,simulated
2026-07-15T13:20:00.000Z,PLC-HVAC-01,plc,online,37.17,43.95,38.4,11.9,0.051,994,1,4.19,,good,,simulated
2026-07-15T13:20:00.000Z,DDC-AHU-01,ddc,online,36.93,44.85,40.6,10.57,0.144,994,1,1.82,,good,,simulated
2026-07-15T13:20:00.000Z,NEXUS-WEB-01,application,online,32.71,47.18,42.8,9.31,0.174,994,1,1.86,,good,,simulated
2026-07-15T13:20:00.000Z,NEXUS-API-01,api,online,33.74,47.28,45,8.5,0,994,1,4.63,,good,,simulated
2026-07-15T13:20:00.000Z,NEXUS-DB-01,database,online,35.99,44.77,47.2,11.3,0.075,994,1,3.85,,good,,simulated
2026-07-15T13:20:00.000Z,NEXUS-EVENT-01,event_bus,online,37.92,44.02,49.4,11.31,0.106,3695,1,2.57,,good,,simulated
2026-07-15T13:30:00.000Z,EDGE-GW-01,edge_gateway,online,39.93,42.35,34,12.91,0.019,996,1,4.48,94.79,good,,simulated
2026-07-15T13:30:00.000Z,EDGE-GW-02,edge_gateway,online,32.12,48.17,36.2,8.16,0.249,996,1,0.06,94.79,good,,simulated
2026-07-15T13:30:00.000Z,PLC-HVAC-01,plc,online,39.27,42.59,38.4,12.93,0.006,996,1,4.94,,good,,simulated
2026-07-15T13:30:00.000Z,DDC-AHU-01,ddc,online,34.21,46.85,40.6,9.05,0.215,996,1,0.52,,good,,simulated
2026-07-15T13:30:00.000Z,NEXUS-WEB-01,application,online,35.96,44.87,42.8,11.22,0.083,996,1,3.6,,good,,simulated
2026-07-15T13:30:00.000Z,NEXUS-API-01,api,online,38.42,43.83,45,11.43,0.103,996,1,2.61,,good,,simulated
2026-07-15T13:30:00.000Z,NEXUS-DB-01,database,online,39.23,42.35,47.2,8.38,0.221,996,1,0.95,,good,,simulated
2026-07-15T13:30:00.000Z,NEXUS-EVENT-01,event_bus,online,35.23,46.2,49.4,9.45,0.203,3703,1,0.58,,good,,simulated
2026-07-15T13:40:00.000Z,EDGE-GW-01,edge_gateway,online,38.76,43.51,34,11.88,0.078,1000,1,3.17,94.77,good,,simulated
2026-07-15T13:40:00.000Z,EDGE-GW-02,edge_gateway,online,32.44,47.86,36.2,8.63,0.219,1000,1,0.81,94.77,good,,simulated
2026-07-15T13:40:00.000Z,PLC-HVAC-01,plc,online,40.12,42.24,38.4,13.14,0.005,1000,1,4.82,,good,,simulated
2026-07-15T13:40:00.000Z,DDC-AHU-01,ddc,online,32.55,48.04,40.6,8.26,0.249,1000,1,0,,good,,simulated
2026-07-15T13:40:00.000Z,NEXUS-WEB-01,application,online,38.56,43.16,42.8,12.59,0.021,1000,1,4.71,,good,,simulated
2026-07-15T13:40:00.000Z,NEXUS-API-01,api,online,35.42,46.11,45,9.68,0.188,1000,1,1.02,,good,,simulated
2026-07-15T13:40:00.000Z,NEXUS-DB-01,database,online,34.65,45.93,47.2,10.43,0.121,1000,1,2.88,,good,,simulated
2026-07-15T13:40:00.000Z,NEXUS-EVENT-01,event_bus,online,40,42.76,49.4,12.37,0.058,3718,1,3.48,,good,,simulated
2026-07-15T13:50:00.000Z,EDGE-GW-01,edge_gateway,online,36.44,45.53,34,10.2,0.168,1004,1,1.3,94.76,good,,simulated
2026-07-15T13:50:00.000Z,EDGE-GW-02,edge_gateway,online,34.14,46.58,36.2,9.92,0.15,1004,1,2.31,94.76,good,,simulated
2026-07-15T13:50:00.000Z,PLC-HVAC-01,plc,online,39.59,42.98,38.4,12.47,0.047,1004,1,3.84,,good,,simulated
2026-07-15T13:50:00.000Z,DDC-AHU-01,ddc,online,32.26,48.23,40.6,8.35,0.238,1004,1,0.37,,good,,simulated
2026-07-15T13:50:00.000Z,NEXUS-WEB-01,application,online,40.04,42.38,42.8,13.2,0,1004,1,4.98,,good,,simulated
2026-07-15T13:50:00.000Z,NEXUS-API-01,api,online,33.28,47.73,45,8.55,0.239,1004,1,0.13,,good,,simulated
2026-07-15T13:50:00.000Z,NEXUS-DB-01,database,online,37.64,43.94,47.2,12.1,0.044,1004,1,4.31,,good,,simulated
2026-07-15T13:50:00.000Z,NEXUS-EVENT-01,event_bus,online,36.83,45.25,49.4,10.45,0.153,3738,1,1.66,,good,,simulated
2026-07-15T14:00:00.000Z,EDGE-GW-01,edge_gateway,online,33.42,48.07,34,13.17,0.022,1011,1,4.2,94.74,good,,simulated
2026-07-15T14:00:00.000Z,EDGE-GW-02,edge_gateway,online,36.96,44.57,36.2,11.8,0.054,1011,1,4.27,94.74,good,,simulated
2026-07-15T14:00:00.000Z,PLC-HVAC-01,plc,online,37.79,44.69,38.4,11.07,0.124,1011,1,2.19,,good,,simulated
2026-07-15T14:00:00.000Z,DDC-AHU-01,ddc,online,33.41,47.41,40.6,9.31,0.185,1011,1,1.56,,good,,simulated
2026-07-15T14:00:00.000Z,NEXUS-WEB-01,application,online,40.18,42.67,42.8,12.93,0.023,1011,1,4.38,,good,,simulated
2026-07-15T14:00:00.000Z,NEXUS-API-01,api,online,32.4,48.42,45,8.25,0.248,1011,1,0.1,,good,,simulated
2026-07-15T14:00:00.000Z,NEXUS-DB-01,database,online,39.72,42.75,47.2,13.08,0.004,1011,1,4.97,,good,,simulated
2026-07-15T14:00:00.000Z,NEXUS-EVENT-01,event_bus,online,34.29,47.25,49.4,9.02,0.221,3764,1,0.43,,good,,simulated
2026-07-15T14:10:00.000Z,EDGE-GW-01,edge_gateway,online,38.24,44.7,34,11.18,0.122,1018,1,2.24,94.73,good,,simulated
2026-07-15T14:10:00.000Z,EDGE-GW-02,edge_gateway,online,40.41,48.22,36.2,8.95,0.199,1018,1,1.37,94.73,good,,simulated
2026-07-15T14:10:00.000Z,PLC-HVAC-01,plc,online,35.07,47.08,38.4,9.17,0.224,1018,1,0.15,,good,,simulated
2026-07-15T14:10:00.000Z,DDC-AHU-01,ddc,online,35.82,45.73,40.6,10.97,0.099,1018,1,3.35,,good,,simulated
2026-07-15T14:10:00.000Z,NEXUS-WEB-01,application,online,38.98,44,42.8,11.85,0.086,1018,1,3,,good,,simulated
2026-07-15T14:10:00.000Z,NEXUS-API-01,api,online,32.96,48.09,45,8.85,0.213,1018,1,0.93,,good,,simulated
2026-07-15T14:10:00.000Z,NEXUS-DB-01,database,online,40.53,42.59,47.2,13.23,0.007,1018,1,4.75,,good,,simulated
2026-07-15T14:10:00.000Z,NEXUS-EVENT-01,event_bus,online,32.86,48.43,49.4,8.34,0.249,3798,1,0,,good,,simulated
2026-07-15T14:20:00.000Z,EDGE-GW-01,edge_gateway,online,35.51,46.98,34,9.56,0.201,1028,1,0.77,94.71,good,,simulated
2026-07-15T14:20:00.000Z,EDGE-GW-02,edge_gateway,online,35.92,45.96,36.2,10.99,0.103,1028,1,3.23,94.71,good,,simulated
2026-07-15T14:20:00.000Z,PLC-HVAC-01,plc,online,39.95,43.77,38.4,12.13,0.079,1028,1,3.08,,good,,simulated
2026-07-15T14:20:00.000Z,DDC-AHU-01,ddc,online,39.11,43.53,40.6,13.06,0.246,1028,1,0.44,,good,,simulated
2026-07-15T14:20:00.000Z,NEXUS-WEB-01,application,online,36.68,46.18,42.8,10.15,0.178,1028,1,1.09,,good,,simulated
2026-07-15T14:20:00.000Z,NEXUS-API-01,api,online,34.9,46.81,45,10.24,0.141,1028,1,2.49,,good,,simulated
2026-07-15T14:20:00.000Z,NEXUS-DB-01,database,online,39.97,43.52,47.2,12.51,0.053,1028,1,3.7,,good,,simulated
2026-07-15T14:20:00.000Z,NEXUS-EVENT-01,event_bus,online,32.83,48.6,49.4,8.56,0.234,3841,1,0.46,,good,,simulated
2026-07-15T14:30:00.000Z,EDGE-GW-01,edge_gateway,online,33.75,48.55,34,8.64,0.244,1040,1,0.05,94.7,good,,simulated
2026-07-15T14:30:00.000Z,EDGE-GW-02,edge_gateway,online,38.92,44.22,36.2,12.58,0.033,1040,1,4.51,94.7,good,,simulated
2026-07-15T14:30:00.000Z,PLC-HVAC-01,plc,online,37.01,46.31,38.4,10.32,0.169,1040,1,1.35,,good,,simulated
2026-07-15T14:30:00.000Z,DDC-AHU-01,ddc,online,34.74,47.22,40.6,10.21,0.144,1040,1,2.45,,good,,simulated
2026-07-15T14:30:00.000Z,NEXUS-WEB-01,application,online,33.73,48.84,42.8,13.15,0.033,1040,1,3.99,,good,,simulated
2026-07-15T14:30:00.000Z,NEXUS-API-01,api,online,37.92,44.84,45,12.2,0.044,1040,1,4.49,,good,,simulated
2026-07-15T14:30:00.000Z,NEXUS-DB-01,database,online,38.19,45.4,47.2,11.07,0.134,1040,1,1.99,,good,,simulated
2026-07-15T14:30:00.000Z,NEXUS-EVENT-01,event_bus,online,34.24,47.77,49.4,9.63,0.178,3892,1,1.72,,good,,simulated
2026-07-15T14:40:00.000Z,EDGE-GW-01,edge_gateway,online,33.33,49.17,34,8.57,0.244,1054,1,0.2,94.68,good,,simulated
2026-07-15T14:40:00.000Z,EDGE-GW-02,edge_gateway,online,40.93,43.36,36.2,13.45,0.001,1054,1,5,94.68,good,,simulated
2026-07-15T14:40:00.000Z,PLC-HVAC-01,plc,online,34.83,48.3,38.4,9.08,0.23,1054,1,0.27,,good,,simulated
2026-07-15T14:40:00.000Z,DDC-AHU-01,ddc,online,38.11,45.26,40.6,12.06,0.06,1054,1,4.02,,good,,simulated
2026-07-15T14:40:00.000Z,NEXUS-WEB-01,application,online,38.7,45.56,42.8,11.21,0.132,1054,1,2.06,,good,,simulated
2026-07-15T14:40:00.000Z,NEXUS-API-01,api,online,33.54,48.58,45,9.39,0.189,1054,1,1.58,,good,,simulated
2026-07-15T14:40:00.000Z,NEXUS-DB-01,database,online,35.54,47.96,47.2,9.18,0.235,1054,1,4.93,,good,,simulated
2026-07-15T14:40:00.000Z,NEXUS-EVENT-01,event_bus,online,36.9,46.13,49.4,11.39,0.09,3953,1,3.56,,good,,simulated
2026-07-15T14:50:00.000Z,EDGE-GW-01,edge_gateway,online,34.37,48.78,34,9.39,0.201,1071,1,1.2,94.67,good,,simulated
2026-07-15T14:50:00.000Z,EDGE-GW-02,edge_gateway,online,41.65,43.57,36.2,13.47,0.013,1071,1,4.6,94.67,good,,simulated
2026-07-15T14:50:00.000Z,PLC-HVAC-01,plc,online,33.86,49.43,38.4,8.63,0.25,1071,1,0.02,,good,,simulated
2026-07-15T14:50:00.000Z,DDC-AHU-01,ddc,online,40.69,44.03,40.6,13.31,0.01,1071,1,4.89,,good,,simulated
2026-07-15T14:50:00.000Z,NEXUS-WEB-01,application,online,36.2,47.91,42.8,9.7,0.207,1071,1,0.66,,good,,simulated
2026-07-15T14:50:00.000Z,NEXUS-API-01,api,online,37.18,46.47,45,11.44,0.095,1071,1,3.39,,good,,simulated
2026-07-15T14:50:00.000Z,NEXUS-DB-01,database,online,40.55,44.77,47.2,12.2,0.089,1071,1,2.88,,good,,simulated
2026-07-15T14:50:00.000Z,NEXUS-EVENT-01,event_bus,online,40.4,44.01,49.4,13.55,0.236,4025,1,0.65,,good,,simulated
2026-07-15T15:00:00.000Z,EDGE-GW-01,edge_gateway,online,36.77,47.49,34,10.98,0.123,1091,1,2.87,94.65,good,,simulated
2026-07-15T15:00:00.000Z,EDGE-GW-02,edge_gateway,online,41.03,44.88,36.2,12.65,0.067,1091,1,3.4,94.65,good,,simulated
2026-07-15T15:00:00.000Z,PLC-HVAC-01,plc,online,34.33,49.55,38.4,9.09,0.226,1091,1,0.65,,good,,simulated
2026-07-15T15:00:00.000Z,DDC-AHU-01,ddc,online,42.1,43.81,40.6,13.74,0.002,1091,1,4.89,,good,,simulated
2026-07-15T15:00:00.000Z,NEXUS-WEB-01,application,online,34.73,49.52,42.8,8.9,0.246,1091,1,0.02,,good,,simulated
2026-07-15T15:00:00.000Z,NEXUS-API-01,api,online,40.26,44.94,45,13.01,0.028,1091,1,4.6,,good,,simulated
2026-07-15T15:00:00.000Z,NEXUS-DB-01,database,online,37.83,47.4,47.2,10.48,0.177,1091,1,1.21,,good,,simulated
2026-07-15T15:00:00.000Z,NEXUS-EVENT-01,event_bus,online,36.19,47.85,49.4,10.73,0.134,4110,1,2.63,,good,,simulated
2026-07-15T15:10:00.000Z,EDGE-GW-01,edge_gateway,online,40.18,45.61,34,13.08,0.022,1113,1,4.92,94.64,good,,simulated
2026-07-15T15:10:00.000Z,EDGE-GW-02,edge_gateway,online,39.25,47.1,36.2,11.16,0.153,1113,1,1.59,94.64,good,,simulated
2026-07-15T15:10:00.000Z,PLC-HVAC-01,plc,online,36.24,48.71,38.4,10.39,0.162,1113,1,2.05,,good,,simulated
2026-07-15T15:10:00.000Z,DDC-AHU-01,ddc,online,42.16,44.71,40.6,13.31,0.038,1113,1,4.03,,good,,simulated
2026-07-15T15:10:00.000Z,NEXUS-WEB-01,application,online,34.63,50.17,42.8,8.97,0.242,1113,1,0.27,,good,,simulated
2026-07-15T15:10:00.000Z,NEXUS-API-01,api,online,42.33,44.32,45,13.85,0,1113,1,5,,good,,simulated
2026-07-15T15:10:00.000Z,NEXUS-DB-01,database,online,35.93,49.45,47.2,9.35,0.234,1113,1,0.2,,good,,simulated
2026-07-15T15:10:00.000Z,NEXUS-EVENT-01,event_bus,online,39.68,46.08,49.4,12.58,0.054,4206,1,4.15,,good,,simulated
2026-07-15T15:20:00.000Z,EDGE-GW-01,edge_gateway,online,36.09,49.53,34,10.34,0.168,1138,1,1.98,94.62,good,,simulated
2026-07-15T15:20:00.000Z,EDGE-GW-02,edge_gateway,degraded,36.73,49.93,36.2,240,4.8,1138,28,4.5,94.62,uncertain,COMMUNICATION_DEGRADED,simulated
2026-07-15T15:20:00.000Z,PLC-HVAC-01,plc,online,39.35,47.13,38.4,12.32,0.069,1138,1,3.97,,good,,simulated
2026-07-15T15:20:00.000Z,DDC-AHU-01,ddc,online,40.97,46.63,40.6,12.12,0.112,1138,1,2.46,,good,,simulated
2026-07-15T15:20:00.000Z,NEXUS-WEB-01,application,online,36.01,49.82,42.8,9.94,0.195,1138,1,1.34,,good,,simulated
2026-07-15T15:20:00.000Z,NEXUS-API-01,api,online,43.1,44.8,45,13.83,0.017,1138,1,4.52,,good,,simulated
2026-07-15T15:20:00.000Z,NEXUS-DB-01,database,online,35.28,50.63,47.2,9.05,0.249,1138,1,0.05,,good,,simulated
2026-07-15T15:20:00.000Z,NEXUS-EVENT-01,event_bus,online,42.34,45.1,49.4,13.8,0.007,4316,1,4.93,,good,,simulated
2026-07-15T15:30:00.000Z,EDGE-GW-01,edge_gateway,online,39.91,47.71,34,12.39,0.078,1167,1,3.69,94.61,good,,simulated
2026-07-15T15:30:00.000Z,EDGE-GW-02,edge_gateway,degraded,42,46.94,36.2,240,4.8,1167,28,2.5,94.61,uncertain,COMMUNICATION_DEGRADED,simulated
2026-07-15T15:30:00.000Z,PLC-HVAC-01,plc,online,43.21,45.17,38.4,9.58,0.214,1167,1,1.08,,good,,simulated
2026-07-15T15:30:00.000Z,DDC-AHU-01,ddc,online,38.82,49.31,40.6,10.41,0.209,1167,1,0.45,,good,,simulated
2026-07-15T15:30:00.000Z,NEXUS-WEB-01,application,online,38.72,48.62,42.8,11.65,0.113,1167,1,3.07,,good,,simulated
2026-07-15T15:30:00.000Z,NEXUS-API-01,api,online,42.54,46.36,45,12.99,0.075,1167,1,3.24,,good,,simulated
2026-07-15T15:30:00.000Z,NEXUS-DB-01,database,online,36.1,50.8,47.2,9.66,0.221,1167,1,0.76,,good,,simulated
2026-07-15T15:30:00.000Z,NEXUS-EVENT-01,event_bus,online,43.81,45.15,49.4,14.21,0.004,4440,1,4.84,,good,,simulated
2026-07-15T15:40:00.000Z,EDGE-GW-01,edge_gateway,online,43.08,46.54,34,13.91,0.019,1199,1,4.75,94.59,good,,simulated
2026-07-15T15:40:00.000Z,EDGE-GW-02,edge_gateway,degraded,39.66,49.68,36.2,240,4.8,1199,28,0.94,94.59,uncertain,COMMUNICATION_DEGRADED,simulated
2026-07-15T15:40:00.000Z,PLC-HVAC-01,plc,online,39.24,49.25,38.4,11.8,0.116,1199,1,2.99,,good,,simulated
2026-07-15T15:40:00.000Z,DDC-AHU-01,ddc,online,44.21,46.37,40.6,13.51,0.064,1199,1,3.36,,good,,simulated
2026-07-15T15:40:00.000Z,NEXUS-WEB-01,application,online,42.41,46.85,42.8,13.84,0.012,1199,1,0.13,,good,,simulated
2026-07-15T15:40:00.000Z,NEXUS-API-01,api,online,40.87,48.82,45,11.51,0.163,1199,1,1.38,,good,,simulated
2026-07-15T15:40:00.000Z,NEXUS-DB-01,database,online,38.35,50.03,47.2,11.09,0.153,1199,1,2.23,,good,,simulated
2026-07-15T15:40:00.000Z,NEXUS-EVENT-01,event_bus,online,43.94,46.31,49.4,13.75,0.044,4577,1,3.9,,good,,simulated
2026-07-15T15:50:00.000Z,EDGE-GW-01,edge_gateway,online,45.15,46.34,34,14.65,0,1234,1,4.97,94.58,good,,simulated
2026-07-15T15:50:00.000Z,EDGE-GW-02,edge_gateway,online,38.25,51.78,36.2,9.95,0.241,1234,1,0.1,94.58,good,,simulated
2026-07-15T15:50:00.000Z,PLC-HVAC-01,plc,online,42.86,47.82,38.4,13.62,0.041,1234,1,4.37,,good,,simulated
2026-07-15T15:50:00.000Z,DDC-AHU-01,ddc,online,41.72,49.37,40.6,11.79,0.158,1234,1,1.57,,good,,simulated
2026-07-15T15:50:00.000Z,NEXUS-WEB-01,application,online,38.54,50.94,42.8,11.15,0.158,1234,1,2.17,,good,,simulated
2026-07-15T15:50:00.000Z,NEXUS-API-01,api,online,38.49,51.84,45,9.67,0.017,1234,1,4.29,,good,,simulated
2026-07-15T15:50:00.000Z,NEXUS-DB-01,database,online,41.76,48.55,47.2,13.13,0.059,1234,1,4.19,,good,,simulated
2026-07-15T15:50:00.000Z,NEXUS-EVENT-01,event_bus,online,42.83,48.48,49.4,12.55,0.121,4728,1,2.27,,good,,simulated
2026-07-15T16:00:00.000Z,EDGE-GW-01,edge_gateway,online,45.91,47.24,34,14.53,0.026,1272,1,4.31,94.56,good,,simulated
2026-07-15T16:00:00.000Z,EDGE-GW-02,edge_gateway,online,38.15,52.96,36.2,9.91,0.247,1272,1,0.12,94.56,good,,simulated
2026-07-15T16:00:00.000Z,PLC-HVAC-01,plc,online,45.57,47.23,38.4,14.76,0.003,1272,1,4.98,,good,,simulated
2026-07-15T16:00:00.000Z,DDC-AHU-01,ddc,online,39.93,51.87,40.6,10.6,0.224,1272,1,0.38,,good,,simulated
2026-07-15T16:00:00.000Z,NEXUS-WEB-01,application,online,42.51,49.31,42.8,13.22,0.071,1272,1,3.83,,good,,simulated
2026-07-15T16:00:00.000Z,NEXUS-API-01,api,online,43.97,49,45,12.86,0.118,1272,1,2.32,,good,,simulated
2026-07-15T16:00:00.000Z,NEXUS-DB-01,database,online,45.86,52.72,47.2,10.46,0.204,1272,1,1.28,,good,,simulated
2026-07-15T16:00:00.000Z,NEXUS-EVENT-01,event_bus,online,40.8,51.37,49.4,10.86,0.22,4891,1,0.24,,good,,simulated
2026-07-15T16:10:00.000Z,EDGE-GW-01,edge_gateway,online,45.34,49.2,34,13.61,0.091,1312,1,2.89,94.55,good,,simulated
2026-07-15T16:10:00.000Z,EDGE-GW-02,edge_gateway,online,39.51,53.12,36.2,10.76,0.21,1312,1,1.01,94.55,good,,simulated
2026-07-15T16:10:00.000Z,PLC-HVAC-01,plc,online,47.01,47.7,38.4,15.06,0.009,1312,1,4.71,,good,,simulated
2026-07-15T16:10:00.000Z,DDC-AHU-01,ddc,online,39.29,53.56,40.6,10.18,0.25,1312,1,0,,good,,simulated
2026-07-15T16:10:00.000Z,NEXUS-WEB-01,application,online,45.77,48.38,42.8,14.71,0.015,1312,1,4.81,,good,,simulated
2026-07-15T16:10:00.000Z,NEXUS-API-01,api,online,41.89,51.84,45,11.42,0.198,1312,1,0.82,,good,,simulated
