timestamp,asset_id,equipment_type,terminal_id,zone_id,status,breaker_state,primary_voltage_v,secondary_voltage_v,current_l1_a,current_l2_a,current_l3_a,neutral_current_a,active_power_kw,reactive_power_kvar,apparent_power_kva,power_factor,frequency_hz,load_percent,winding_temp_c,oil_temp_c,thd_voltage_percent,thd_current_percent,voltage_unbalance_percent,current_unbalance_percent,alarm_code,quality,source_mode
2026-07-15T18:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397,1228.38,1253.19,1253.06,55.84,831.27,219.02,859.64,0.967,49.961,42.98,61.64,,2.61,6.9,1.08,0.77,,good,simulated
2026-07-15T18:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.75,964.92,984.41,960.62,43.86,658.39,150.04,675.27,0.975,50.039,42.2,61.21,,2.61,6.9,0.3,2.2,,good,simulated
2026-07-15T18:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.04,873.97,891.63,888.67,39.73,594.49,143.74,611.62,0.972,49.968,43.69,62.03,,2.61,6.9,1.04,0.77,,good,simulated
2026-07-15T18:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11038.11,397.58,1100.21,1122.44,1117.73,50.01,749.93,174.44,769.95,0.974,49.979,48.12,64.47,54.21,2.61,6.91,0.85,1.27,,good,simulated
2026-07-15T18:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11017.65,398.25,1024.14,1044.83,1041.31,46.55,697.36,165.42,716.71,0.973,49.965,44.79,62.63,52.81,2.61,6.91,0.31,2.07,,good,simulated
2026-07-15T18:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11004.51,400.04,737.88,752.78,742.14,33.54,499.86,129.57,516.38,0.968,50.011,41.31,60.72,51.35,2.61,6.91,0.53,1.87,,good,simulated
2026-07-15T18:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10977.49,401.4,726.07,740.74,728.24,33,496.43,108.37,508.12,0.977,50.01,40.65,60.36,51.07,2.61,6.91,0.65,1.46,,good,simulated
2026-07-15T18:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.57,1218.29,1242.9,1238.92,55.38,823.59,220.44,852.58,0.966,49.973,42.63,61.45,,2.61,6.91,0.93,1.09,,good,simulated
2026-07-15T18:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.95,983.31,1003.18,978.88,44.7,672.31,146.75,688.14,0.977,50.037,43.01,61.66,,2.61,6.91,0.35,2.07,,good,simulated
2026-07-15T18:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.09,854.48,871.74,871.63,38.84,578.84,150.08,597.98,0.968,49.96,42.71,61.49,,2.61,6.91,1.1,0.71,,good,simulated
2026-07-15T18:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11005.41,399.98,1144.47,1167.59,1151.42,52.02,774.49,204.05,800.92,0.967,50.01,50.06,65.53,55.03,2.61,6.9,0.56,1.79,,good,simulated
2026-07-15T18:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10971.18,401.73,996.06,1016.18,998.15,45.28,675.45,172.22,697.06,0.969,50.012,43.57,61.96,52.3,2.61,6.9,0.64,1.47,,good,simulated
2026-07-15T18:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10973.26,402.44,752.52,767.73,749.1,34.21,511.36,125.9,526.63,0.971,49.964,42.13,61.17,51.69,2.61,6.9,1,1,,good,simulated
2026-07-15T18:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11003.53,399.34,716.26,730.73,724.93,32.56,488.72,111.37,501.25,0.975,49.98,40.1,60.06,50.84,2.61,6.9,0.96,0.86,,good,simulated
2026-07-15T18:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.1,1220.82,1245.48,1232.9,55.49,826.16,217.65,854.35,0.967,49.998,42.72,61.5,,2.61,6.9,0.67,1.6,,good,simulated
2026-07-15T18:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.09,987.01,1006.95,986.82,44.86,675.53,144.11,690.73,0.978,50.021,43.17,61.74,,2.61,6.9,0.53,1.69,,good,simulated
2026-07-15T18:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.19,840.55,857.53,856.42,38.21,568.23,152.08,588.23,0.966,49.966,42.02,61.11,,2.61,6.9,1.01,0.92,,good,simulated
2026-07-15T18:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10978.83,401.86,1081.12,1102.96,1079.74,49.14,734.65,180.88,756.59,0.971,50.031,47.29,64.01,53.86,2.6,6.88,0.37,2.12,,good,simulated
2026-07-15T18:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11002.74,399.43,1034.85,1055.76,1046.67,47.04,706.1,160.94,724.21,0.975,49.984,45.26,62.89,53.01,2.6,6.88,0.9,1,,good,simulated
2026-07-15T18:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11019.68,398.95,769.91,785.47,777.83,35,525.87,117.33,538.8,0.976,49.997,43.1,61.71,52.1,2.6,6.88,0.68,1.58,,good,simulated
2026-07-15T18:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11036,402.86,698.32,712.43,696.5,31.74,474.04,118.8,488.7,0.97,50.026,39.1,59.51,50.42,2.6,6.88,0.49,1.73,,good,simulated
2026-07-15T18:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.32,1236.28,1261.25,1236.54,56.19,838.35,213.75,865.17,0.969,50.029,43.26,61.79,,2.6,6.88,0.35,0.72,,good,simulated
2026-07-15T18:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.34,977.04,996.78,984.59,44.41,667.34,148.9,683.75,0.976,49.994,42.73,61.5,,2.6,6.88,0.81,1.14,,good,simulated
2026-07-15T18:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.31,834.9,851.77,846.15,37.95,564.41,151.08,584.28,0.966,49.985,41.73,60.95,,2.6,6.88,0.8,1.35,,good,simulated
2026-07-15T19:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10963.05,402.88,1100.31,1122.54,1094.99,50.01,750.77,171.1,770.02,0.975,50.04,48.13,64.47,54.21,2.59,6.85,0.3,2.19,,good,simulated
2026-07-15T19:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11026.75,397.76,999.42,1019.61,1017.24,45.43,678.43,170.02,699.41,0.97,49.965,43.71,62.04,52.36,2.59,6.85,1.07,0.74,,good,simulated
2026-07-15T19:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10989.68,401.11,733.35,748.16,734.53,33.33,497.3,126.8,513.21,0.969,50.023,41.06,60.58,51.25,2.59,6.85,0.44,2,,good,simulated
2026-07-15T19:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10989.19,400.41,673.27,686.88,678.33,30.6,454.68,123.56,471.17,0.965,49.995,37.69,58.73,49.83,2.59,6.85,0.8,1.19,,good,simulated
2026-07-15T19:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.84,1259.27,1284.71,1277.97,57.24,857.47,203.38,881.26,0.973,49.983,44.06,62.23,,2.59,6.85,0.82,1.33,,good,simulated
2026-07-15T19:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398,953.79,973.06,970.81,43.35,648.79,156.85,667.48,0.972,49.962,41.72,60.95,,2.59,6.85,0.34,2.01,,good,simulated
2026-07-15T19:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.26,838.85,855.79,842.86,38.13,567.67,149.56,587.04,0.967,50.014,41.93,61.06,,2.59,6.85,0.5,1.93,,good,simulated
2026-07-15T19:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.86,402.86,1108.06,1130.44,1103.66,50.37,756.83,168.87,775.44,0.976,50.035,48.47,64.66,54.36,2.57,6.8,0.38,2.01,,good,simulated
2026-07-15T19:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11038.97,397.02,967.77,987.32,987.31,43.99,654.23,175.11,677.26,0.966,49.96,42.33,61.28,51.78,2.57,6.8,1.09,0.73,,good,simulated
2026-07-15T19:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10968.57,402.54,748.18,763.29,745.36,34.01,508.93,123.03,523.59,0.972,50.038,41.89,61.04,51.59,2.57,6.8,0.31,2.19,,good,simulated
2026-07-15T19:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11017.22,398.41,696.18,710.24,706.9,31.64,473.56,114.48,487.2,0.972,49.972,38.98,59.44,50.37,2.57,6.8,1.01,0.82,,good,simulated
2026-07-15T19:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.2,1194.12,1218.25,1200.31,54.28,807.26,216.05,835.67,0.966,50.012,41.78,60.98,,2.57,6.8,0.54,1.83,,good,simulated
2026-07-15T19:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.48,919.84,938.42,922.72,41.81,622.48,163.99,643.72,0.967,50.009,40.23,60.13,,2.57,6.8,0.67,1.42,,good,simulated
2026-07-15T19:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.7,848.89,866.04,865.54,38.59,576.84,142.04,594.07,0.971,49.968,42.43,61.34,,2.57,6.8,0.96,1.06,,good,simulated
2026-07-15T19:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10972.65,401.8,1099.11,1121.32,1100.39,49.96,750.72,167.5,769.18,0.976,50.016,48.07,64.44,54.19,2.55,6.74,0.58,1.59,,good,simulated
2026-07-15T19:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11037.25,397.34,943.93,963,961.02,42.91,636.8,175.65,660.58,0.964,49.969,41.29,60.71,51.34,2.55,6.74,0.98,0.99,,good,simulated
2026-07-15T19:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.08,403,754.47,769.71,750.76,34.29,514.79,117.32,527.99,0.975,50.039,42.24,61.23,51.74,2.55,6.74,0.32,2.12,,good,simulated
2026-07-15T19:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11035.14,397.23,670.5,684.05,683.7,30.48,453.75,119.53,469.23,0.967,49.961,37.54,58.65,49.77,2.55,6.74,1.1,0.7,,good,simulated
2026-07-15T19:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.01,1217.77,1242.37,1215.54,55.35,826.65,207.19,852.22,0.97,50.032,42.61,61.44,,2.55,6.74,0.35,2.14,,good,simulated
2026-07-15T19:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.23,949.52,968.7,961.13,43.16,646.55,153.36,664.49,0.973,49.981,41.53,60.84,,2.55,6.74,0.93,0.96,,good,simulated
2026-07-15T19:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.19,863.9,881.35,871.92,39.27,589.46,134.32,604.57,0.975,50,43.18,61.75,,2.55,6.74,0.65,1.63,,good,simulated
2026-07-15T19:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10996.33,399.9,1075.31,1097.03,1085.7,48.88,732.2,173.69,752.52,0.973,49.988,47.03,63.87,53.75,2.53,6.68,0.88,1.01,,good,simulated
2026-07-15T19:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11021.87,398.65,930.91,949.72,942.02,42.31,628.02,173.22,651.47,0.964,49.991,40.72,60.4,51.1,2.53,6.68,0.75,1.46,,good,simulated
2026-07-15T19:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10965.7,402.39,751.74,766.92,750.51,34.17,512.93,116.89,526.08,0.975,50.026,42.09,61.15,51.68,2.53,6.68,0.47,1.8,,good,simulated
2026-07-15T19:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.79,397.06,649.11,662.22,661.83,29.51,437.91,120.78,454.26,0.964,49.963,36.34,57.99,49.26,2.53,6.68,1.05,0.84,,good,simulated
2026-07-15T19:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.92,1231.73,1256.62,1225.63,55.99,838.72,198.94,861.99,0.973,50.04,43.1,61.71,,2.53,6.68,0.3,2.19,,good,simulated
2026-07-15T19:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.64,909.94,928.32,926.56,41.36,616.41,159.81,636.79,0.968,49.964,39.8,59.89,,2.53,6.68,1.08,0.72,,good,simulated
2026-07-15T19:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,401.29,816.68,833.18,817.42,37.12,552.67,145.61,571.53,0.967,50.025,40.82,60.45,,2.53,6.68,0.42,2.03,,good,simulated
2026-07-15T19:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11027.73,397.48,1037.77,1058.73,1058.55,47.17,703.01,182.25,726.25,0.968,50.035,45.39,62.96,53.06,2.51,6.6,0.41,1.88,,good,simulated
2026-07-15T19:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10995.57,400.73,929.96,948.74,932.51,42.27,628.02,170.68,650.8,0.965,50.021,40.67,60.37,51.08,2.51,6.6,0.43,2.06,,good,simulated
2026-07-15T19:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10984.45,400.84,738.15,753.06,742.22,33.55,502.62,119.24,516.57,0.973,50.002,41.33,60.73,51.36,2.51,6.6,0.73,1.28,,good,simulated
2026-07-15T19:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11030.34,397.95,635.52,648.36,645.15,28.89,427.85,121.44,444.75,0.962,49.98,35.58,57.57,48.94,2.51,6.6,0.86,1.23,,good,simulated
2026-07-15T19:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.79,1231.71,1256.59,1227.23,55.99,839.56,195.27,861.97,0.974,50.033,43.1,61.71,,2.51,6.6,0.39,1.97,,good,simulated
2026-07-15T19:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.01,875.23,892.91,892.9,39.78,590.45,162.87,612.5,0.964,49.96,38.28,59.05,,2.51,6.6,1.09,0.75,,good,simulated
2026-07-15T19:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.63,828.16,844.89,824.77,37.64,562.17,140.91,579.56,0.97,50.038,41.4,60.77,,2.51,6.6,0.31,2.2,,good,simulated
2026-07-15T19:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10981.3,400.98,990.13,1010.13,995.24,45.01,666.58,189.2,692.91,0.962,50.002,43.31,61.82,52.19,2.48,6.52,0.73,1.31,,good,simulated
2026-07-15T19:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10962.99,397.22,937.66,956.6,954.01,42.62,635.19,164.68,656.19,0.968,49.975,41.01,60.56,51.22,2.48,6.52,0.9,1.19,,good,simulated
2026-07-15T19:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11013.01,398.6,714.46,728.89,725.35,32.48,484.49,123.53,499.99,0.969,49.97,40,60,50.8,2.48,6.52,1.06,2.17,,good,simulated
2026-07-15T19:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11008.48,399.72,629.51,642.22,634.01,28.61,424.24,118.73,440.54,0.963,50.007,35.24,57.38,48.8,2.48,6.52,0.58,1.78,,good,simulated
2026-07-15T19:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.64,1214.57,1239.11,1216.87,55.21,827.03,196.18,849.98,0.973,50.014,42.5,61.38,,2.48,6.52,0.61,1.54,,good,simulated
2026-07-15T19:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.43,850.15,867.32,865.16,38.64,571.75,164.52,594.95,0.961,49.971,37.18,58.45,,2.48,6.52,0.96,1.03,,good,simulated
2026-07-15T19:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.98,831.1,847.89,827.13,37.78,565.33,136.69,581.62,0.972,50.038,41.54,60.85,,2.48,6.52,0.33,2.1,,good,simulated
2026-07-15T20:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11011.1,398.84,1018.34,1038.91,1032.34,46.29,689.85,178.82,712.65,0.968,49.977,44.54,62.5,52.71,2.46,6.44,0.97,0.89,,good,simulated
2026-07-15T20:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11009.87,399.66,962.36,981.81,969.46,43.74,646.54,188.58,673.48,0.96,50.006,42.09,61.15,51.68,2.46,6.44,0.6,1.73,,good,simulated
2026-07-15T20:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10966.33,402.09,682.48,696.26,682.89,31.02,460.42,126.98,477.61,0.964,50.016,38.21,59.02,50.05,2.46,6.44,0.59,1.55,,good,simulated
2026-07-15T20:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10978.05,402.08,631.55,644.31,629.65,28.71,426.5,115.91,441.97,0.965,50.039,35.36,57.45,48.85,2.46,6.44,1.05,0.91,,good,simulated
2026-07-15T20:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.67,1180.22,1204.06,1192.8,53.65,801.16,200.8,825.94,0.97,49.985,41.3,60.72,,2.46,6.44,0.91,0.95,,good,simulated
2026-07-15T20:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.83,835.59,852.47,844.87,37.98,561.95,161.73,584.76,0.961,49.993,36.55,58.1,,2.46,6.44,0.72,1.52,,good,simulated
2026-07-15T20:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.28,823.36,839.99,822.48,37.43,560.07,135.38,576.2,0.972,50.024,41.16,60.64,,2.46,6.44,0.5,1.76,,good,simulated
2026-07-15T20:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11031.88,397.43,968.84,988.41,987.26,44.04,652.92,182.74,678.01,0.963,49.962,42.38,61.31,51.8,2.43,6.35,1.09,0.71,,good,simulated
2026-07-15T20:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10982.08,401.64,890.27,908.26,889.89,40.47,600.6,165.67,623.03,0.964,50.029,38.94,59.42,50.35,2.43,6.35,0.39,2.08,,good,simulated
2026-07-15T20:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10998.54,399.73,701.92,716.11,709.1,31.91,476.48,119.43,491.22,0.97,49.987,39.3,59.61,50.51,2.43,6.35,0.87,1.05,,good,simulated
2026-07-15T20:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11024.43,398.6,638.45,651.35,645.93,29.02,432.95,110.38,446.8,0.969,49.992,35.74,57.66,49.01,2.43,6.35,0.72,1.5,,good,simulated
2026-07-15T20:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.22,1131.59,1154.45,1126.9,51.44,764.19,207.69,791.91,0.965,50.031,39.6,59.78,,2.43,6.35,0.45,1.82,,good,simulated
2026-07-15T20:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.97,833.37,850.21,834.8,37.88,561.05,159.24,583.21,0.962,50.024,36.45,58.05,,2.43,6.35,0.4,2.12,,good,simulated
2026-07-15T20:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.64,803.94,820.18,809.09,36.54,545.73,136.78,562.61,0.97,49.999,40.19,60.1,,2.43,6.35,0.77,1.22,,good,simulated
2026-07-15T20:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.96,397.01,927.73,946.47,946.31,42.17,622.62,184,649.24,0.959,49.961,40.58,60.32,51.04,2.4,6.26,1.07,0.78,,good,simulated
2026-07-15T20:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10964.52,402.79,899.29,917.46,895.16,40.88,608.57,160.35,629.34,0.967,50.039,39.33,59.63,50.52,2.4,6.26,0.3,2.2,,good,simulated
2026-07-15T20:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11023.94,397.95,666.46,679.92,677.88,30.29,449.61,124.02,466.4,0.964,49.967,37.31,58.52,49.67,2.4,6.26,1.05,0.76,,good,simulated
2026-07-15T20:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10993.56,400.83,596.41,608.46,598.02,27.11,401.1,115.43,417.38,0.961,50.02,33.39,56.36,48.02,2.4,6.26,0.47,1.95,,good,simulated
2026-07-15T20:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.74,1073.18,1094.86,1079.77,48.78,720.24,212.84,751.03,0.959,49.999,37.55,58.65,,2.4,6.26,0.76,1.26,,good,simulated
2026-07-15T20:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.47,839.27,856.23,853.01,38.15,567.37,151.85,587.34,0.966,49.978,36.71,58.19,,2.4,6.26,0.86,1.25,,good,simulated
2026-07-15T20:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.35,774.7,790.35,787.35,35.21,523.17,142.2,542.15,0.965,49.966,38.73,59.3,,2.4,6.26,1.09,2.1,,good,simulated
2026-07-15T20:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11033.92,397.64,899.12,917.28,914.06,40.87,602.16,182.54,629.22,0.957,49.975,39.33,59.63,50.52,2.37,6.17,0.92,1.11,,good,simulated
2026-07-15T20:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.29,402.92,899.7,917.88,895.77,40.9,609.48,158.01,629.63,0.968,50.036,39.35,59.64,50.53,2.37,6.17,0.36,2.05,,good,simulated
2026-07-15T20:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11038.05,397.07,635.15,647.98,647.94,28.87,426.27,125.96,444.49,0.959,49.96,35.56,57.56,48.94,2.37,6.17,1.1,0.72,,good,simulated
2026-07-15T20:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10970.9,402.39,605,617.22,603.04,27.5,408.15,112.57,423.39,0.964,50.036,33.87,56.63,48.23,2.37,6.17,0.32,2.18,,good,simulated
2026-07-15T20:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.66,1105.56,1127.89,1121.54,50.25,746.61,202.9,773.69,0.965,49.975,38.68,59.27,,2.37,6.17,0.99,0.86,,good,simulated
2026-07-15T20:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.89,862.92,880.36,868.49,39.22,577.92,175.19,603.89,0.957,50.008,37.74,58.76,,2.37,6.17,0.57,1.77,,good,simulated
2026-07-15T20:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,401.83,736.33,751.21,737.56,33.47,494.69,144.28,515.3,0.96,50.013,36.81,58.25,,2.37,6.17,0.62,1.49,,good,simulated
2026-07-15T20:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11014.82,399.22,885.46,903.35,893.76,40.25,593.01,179.77,619.66,0.957,49.999,38.73,59.3,50.27,2.34,6.09,0.66,1.63,,good,simulated
2026-07-15T20:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10970.14,402.01,887.43,905.36,887.6,40.34,601.17,155.84,621.04,0.968,50.02,38.82,59.35,50.3,2.34,6.09,0.54,1.66,,good,simulated
2026-07-15T20:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11038.37,397.23,611.49,623.84,622.91,27.79,409.1,125.54,427.93,0.956,49.967,34.23,56.83,48.38,2.34,6.09,1,0.94,,good,simulated
2026-07-15T20:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.44,403,608.66,620.95,605.6,27.67,411.47,110.12,425.95,0.966,50.039,34.08,56.74,48.31,2.34,6.09,0.31,2.15,,good,simulated
2026-07-15T20:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.34,1050.3,1071.52,1070.6,47.74,704.88,208.32,735.02,0.959,49.961,36.75,58.21,,2.34,6.09,1.09,0.7,,good,simulated
2026-07-15T20:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.8,794.91,810.96,794.08,36.13,534.59,153.86,556.29,0.961,50.03,34.77,57.12,,2.34,6.09,0.37,2.11,,good,simulated
2026-07-15T20:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.52,759.13,774.46,767.53,34.51,513.19,137.34,531.25,0.966,49.985,37.95,58.87,,2.34,6.09,0.9,1.01,,good,simulated
2026-07-15T20:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10986.04,401.47,886.07,903.97,885.71,40.28,594.67,175.72,620.09,0.959,50.031,38.76,59.32,50.28,2.31,6,0.33,0.75,,good,simulated
2026-07-15T20:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10992.33,400.21,863.54,880.98,870.69,39.25,583.17,158.48,604.32,0.965,49.992,37.77,58.77,49.86,2.31,6,0.83,1.1,,good,simulated
2026-07-15T20:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11024.85,398.41,598.01,610.09,605.81,27.18,399.67,124.12,418.5,0.955,49.987,33.48,56.41,48.06,2.31,6,0.79,1.38,,good,simulated
2026-07-15T20:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10964.03,402.54,604.54,616.76,603.11,27.48,409.11,107.78,423.07,0.967,50.029,33.85,56.62,48.22,2.31,6,0.45,1.86,,good,simulated
2026-07-15T20:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.02,1004.39,1024.68,1024.36,45.65,671.96,206.21,702.89,0.956,49.962,35.14,57.33,,2.31,6,1.06,0.81,,good,simulated
2026-07-15T20:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.85,803.92,820.16,800.08,36.54,542.35,149.58,562.6,0.964,50.04,35.16,57.34,,2.31,6,0.3,2.2,,good,simulated
