timestamp,terminal_id,zone_id,zone_name,passenger_count,capacity,occupancy_percent,people_entering_per_min,people_leaving_per_min,arrival_rate_per_hour,departure_rate_per_hour,queue_length,processing_rate_per_min,estimated_wait_time_min,average_dwell_time_min,active_service_counters,flow_level,quality,source_mode
2026-07-15T10:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1318,2400,54.92,26,21,1560,1260,16,19.44,0.82,43.61,,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,971,1900,51.11,22,18,1320,1080,15,17.45,0.86,39.85,,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,491,900,54.56,24,20,1440,1200,74,18.45,4.01,41.73,12,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,395,900,43.89,21,17,1260,1020,59,16.75,3.52,38.54,12,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,SECURITY-01,Security Checkpoint,296,700,42.29,19,16,1140,960,57,16.16,3.53,37.41,7,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,367,850,43.18,19,16,1140,960,58,15.76,3.68,36.66,7,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,GATE-AREA-A,Gate Area A,555,1100,50.45,21,18,1260,1080,15,17.15,0.87,39.29,,normal,good,simulated
2026-07-15T10:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,337,900,37.44,18,15,1080,900,11,15.16,0.73,35.53,,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1254,2400,52.25,25,21,1500,1260,16,19.05,0.84,42.87,,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,984,1900,51.79,21,18,1260,1080,16,17.13,0.93,39.24,,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,454,900,50.44,23,19,1380,1140,68,18.09,3.76,41.05,12,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,413,900,45.89,20,17,1200,1020,62,16.45,3.77,37.97,12,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,SECURITY-01,Security Checkpoint,320,700,45.71,19,16,1140,960,62,15.88,3.91,36.88,7,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,385,850,45.29,18,15,1080,900,61,15.49,3.94,36.15,7,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,GATE-AREA-A,Gate Area A,510,1100,46.36,21,17,1260,1020,14,16.84,0.83,38.69,,normal,good,simulated
2026-07-15T10:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,347,900,38.56,17,14,1020,840,12,14.92,0.8,35.06,,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1227,2400,51.13,24,20,1440,1200,15,18.69,0.8,42.19,,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,975,1900,51.32,21,17,1260,1020,15,16.83,0.89,38.68,,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,427,900,47.44,22,19,1320,1140,64,17.76,3.6,40.43,12,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,425,900,47.22,19,16,1140,960,64,16.18,3.96,37.45,12,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,SECURITY-01,Security Checkpoint,292,700,41.71,18,15,1080,900,56,15.62,3.59,36.39,7,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,337,850,39.65,18,15,1080,900,54,15.25,3.54,35.69,7,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,GATE-AREA-A,Gate Area A,549,1100,49.91,20,17,1200,1020,15,16.55,0.91,38.15,,normal,good,simulated
2026-07-15T11:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,365,900,40.56,17,14,1020,840,12,14.69,0.82,34.64,,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1235,2400,51.46,24,20,1440,1200,15,18.36,0.82,41.57,,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,941,1900,49.53,20,17,1200,1020,15,16.56,0.91,38.17,,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,413,900,45.89,22,18,1320,1080,62,17.46,3.55,39.87,12,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,428,900,47.56,19,16,1140,960,64,15.93,4.02,36.98,12,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,SECURITY-01,Security Checkpoint,270,700,38.57,18,15,1080,900,52,15.39,3.38,35.96,7,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,354,850,41.65,17,14,1020,840,56,15.03,3.73,35.28,7,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,GATE-AREA-A,Gate Area A,502,1100,45.64,20,16,1200,960,14,16.29,0.86,37.66,,normal,good,simulated
2026-07-15T11:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,316,900,35.11,16,13,960,780,11,14.49,0.76,34.25,,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1273,2400,53.04,23,19,1380,1140,16,18.08,0.89,41.03,,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,886,1900,46.63,20,16,1200,960,14,16.32,0.86,37.72,,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,413,900,45.89,21,18,1260,1080,62,17.2,3.6,39.38,11,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,420,900,46.67,19,15,1140,900,63,15.71,4.01,36.56,11,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,SECURITY-01,Security Checkpoint,257,700,36.71,18,15,1080,900,50,15.18,3.29,35.57,6,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,363,850,42.71,17,14,1020,840,58,14.83,3.91,34.91,6,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,GATE-AREA-A,Gate Area A,463,1100,42.09,19,16,1140,960,13,16.06,0.81,37.23,,normal,good,simulated
2026-07-15T11:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,338,900,37.56,16,13,960,780,11,14.31,0.77,33.92,,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1136,2400,47.33,23,19,1380,1140,14,17.83,0.79,40.56,,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,814,1900,42.84,19,16,1140,960,13,16.12,0.81,37.33,,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,426,900,47.33,21,17,1260,1020,64,16.97,3.77,38.95,11,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,400,900,44.44,18,15,1080,900,60,15.52,3.87,36.2,11,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,SECURITY-01,Security Checkpoint,256,700,36.57,17,14,1020,840,49,15.01,3.27,35.23,6,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,363,850,42.71,17,14,1020,840,58,14.66,3.96,34.59,6,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,GATE-AREA-A,Gate Area A,437,1100,39.73,19,16,1140,960,12,15.86,0.76,36.85,,normal,good,simulated
2026-07-15T11:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,354,900,39.33,16,13,960,780,12,14.15,0.85,33.62,,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1194,2400,49.75,22,18,1320,1080,15,17.61,0.85,40.16,,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,889,1900,46.79,19,16,1140,960,14,15.94,0.88,37,,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,447,900,49.67,21,17,1260,1020,67,16.78,3.99,38.58,11,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,371,900,41.22,18,15,1080,900,56,15.35,3.65,35.89,11,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,SECURITY-01,Security Checkpoint,264,700,37.71,17,14,1020,840,51,14.85,3.43,34.95,6,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,350,850,41.18,16,14,960,840,56,14.52,3.86,34.31,6,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,GATE-AREA-A,Gate Area A,427,1100,38.82,19,15,1140,900,12,15.69,0.76,36.52,,normal,good,simulated
2026-07-15T11:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,360,900,40,15,13,900,780,12,14.02,0.86,33.37,,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1242,2400,51.75,22,18,1320,1080,16,17.43,0.92,39.81,,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,817,1900,43,19,16,1140,960,13,15.79,0.82,36.72,,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,399,900,44.33,20,17,1200,1020,60,16.61,3.61,38.26,11,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,337,900,37.44,18,15,1080,900,51,15.22,3.35,35.63,11,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,SECURITY-01,Security Checkpoint,280,700,40,17,14,1020,840,54,14.72,3.67,34.7,6,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,328,850,38.59,16,13,960,780,52,14.4,3.61,34.08,6,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,GATE-AREA-A,Gate Area A,434,1100,39.45,18,15,1080,900,12,15.54,0.77,36.25,,normal,good,simulated
2026-07-15T11:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,354,900,39.33,15,13,900,780,12,13.9,0.86,33.15,,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1267,2400,52.79,22,18,1320,1080,16,17.28,0.93,39.53,,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,762,1900,40.11,18,15,1080,900,12,15.67,0.77,36.48,,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,421,900,46.78,20,17,1200,1020,63,16.47,3.82,38.01,11,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,375,900,41.67,17,14,1020,840,56,15.1,3.71,35.41,11,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,SECURITY-01,Security Checkpoint,244,700,34.86,16,14,960,840,47,14.62,3.22,34.5,6,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,300,850,35.29,16,13,960,780,48,14.29,3.36,33.89,6,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,GATE-AREA-A,Gate Area A,455,1100,41.36,18,15,1080,900,12,15.42,0.78,36.02,,normal,good,simulated
2026-07-15T12:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,336,900,37.33,15,12,900,720,11,13.81,0.8,32.98,,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1262,2400,52.58,21,18,1260,1080,16,17.16,0.93,39.3,,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,729,1900,38.37,18,15,1080,900,12,15.57,0.77,36.29,,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,437,900,48.56,20,16,1200,960,66,16.36,4.03,37.8,11,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,346,900,38.44,17,14,1020,840,52,15.01,3.46,35.24,11,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,SECURITY-01,Security Checkpoint,264,700,37.71,16,14,960,840,51,14.53,3.51,34.34,6,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,336,850,39.53,16,13,960,780,53,14.21,3.73,33.73,6,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,GATE-AREA-A,Gate Area A,486,1100,44.18,18,15,1080,900,13,15.33,0.85,35.84,,normal,good,simulated
2026-07-15T12:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,310,900,34.44,15,12,900,720,10,13.73,0.73,32.83,,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1226,2400,51.08,21,18,1260,1080,15,17.06,0.88,39.12,,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,725,1900,38.16,18,15,1080,900,11,15.49,0.71,36.14,,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,442,900,49.11,20,16,1200,960,66,16.27,4.06,37.63,11,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,327,900,36.33,17,14,1020,840,49,14.93,3.28,35.1,11,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,SECURITY-01,Security Checkpoint,281,700,40.14,16,13,960,780,54,14.46,3.73,34.2,6,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,307,850,36.12,16,13,960,780,49,14.15,3.46,33.61,6,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,GATE-AREA-A,Gate Area A,431,1100,39.18,18,15,1080,900,12,15.25,0.79,35.69,,normal,good,simulated
2026-07-15T12:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,278,900,30.89,15,12,900,720,9,13.67,0.66,32.72,,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1163,2400,48.46,21,17,1260,1020,15,16.99,0.88,38.98,,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,749,1900,39.42,18,15,1080,900,12,15.42,0.78,36.02,,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,435,900,48.33,19,16,1140,960,65,16.21,4.01,37.5,11,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,320,900,35.56,17,14,1020,840,48,14.88,3.23,34.99,11,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,SECURITY-01,Security Checkpoint,290,700,41.43,16,13,960,780,56,14.41,3.89,34.1,6,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,286,850,33.65,16,13,960,780,45,14.1,3.19,33.51,6,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,GATE-AREA-A,Gate Area A,461,1100,41.91,18,15,1080,900,13,15.19,0.86,35.58,,normal,good,simulated
2026-07-15T12:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,319,900,35.44,15,12,900,720,11,13.63,0.81,32.63,,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1083,2400,45.13,21,17,1260,1020,14,16.93,0.83,38.87,,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,794,1900,41.79,18,15,1080,900,13,15.38,0.85,35.94,,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,417,900,46.33,19,16,1140,960,63,16.16,3.9,37.4,11,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,326,900,36.22,17,14,1020,840,49,14.84,3.3,34.91,11,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,SECURITY-01,Security Checkpoint,290,700,41.43,16,13,960,780,56,14.37,3.9,34.03,6,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,275,850,32.35,15,13,900,780,44,14.06,3.13,33.44,6,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,GATE-AREA-A,Gate Area A,482,1100,43.82,17,15,1020,900,13,15.15,0.86,35.5,,normal,good,simulated
2026-07-15T12:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,293,900,32.56,15,12,900,720,10,13.59,0.74,32.56,,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1190,2400,49.58,21,17,1260,1020,15,16.89,0.89,38.8,,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,854,1900,44.95,18,15,1080,900,13,15.35,0.85,35.88,,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,390,900,43.33,19,16,1140,960,58,16.12,3.6,37.34,11,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,344,900,38.22,17,14,1020,840,52,14.81,3.51,34.86,11,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,SECURITY-01,Security Checkpoint,280,700,40,16,13,960,780,54,14.34,3.77,33.98,6,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,276,850,32.47,15,13,900,780,44,14.03,3.14,33.4,6,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,GATE-AREA-A,Gate Area A,489,1100,44.45,17,14,1020,840,13,15.12,0.86,35.44,,normal,good,simulated
2026-07-15T12:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,276,900,30.67,15,12,900,720,9,13.57,0.66,32.52,,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1116,2400,46.5,21,17,1260,1020,14,16.87,0.83,38.76,,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,763,1900,40.16,18,15,1080,900,12,15.33,0.78,35.85,,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,431,900,47.89,19,16,1140,960,65,16.1,4.04,37.3,11,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,371,900,41.22,17,14,1020,840,56,14.79,3.79,34.83,11,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,SECURITY-01,Security Checkpoint,263,700,37.57,16,13,960,780,51,14.33,3.56,33.95,6,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,289,850,34,15,13,900,780,46,14.02,3.28,33.37,6,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,GATE-AREA-A,Gate Area A,481,1100,43.73,17,14,1020,840,13,15.1,0.86,35.41,,normal,good,simulated
2026-07-15T13:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,272,900,30.22,14,12,840,720,9,13.56,0.66,32.49,,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1064,2400,44.33,21,17,1260,1020,13,16.87,0.77,38.75,,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,817,1900,43,18,15,1080,900,13,15.32,0.85,35.83,,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,402,900,44.67,19,16,1140,960,60,16.1,3.73,37.29,11,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,329,900,36.56,17,14,1020,840,49,14.78,3.31,34.82,11,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,SECURITY-01,Security Checkpoint,240,700,34.29,16,13,960,780,46,14.32,3.21,33.94,6,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,312,850,36.71,15,13,900,780,50,14.01,3.57,33.36,6,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,GATE-AREA-A,Gate Area A,460,1100,41.82,17,14,1020,840,13,15.09,0.86,35.4,,normal,good,simulated
2026-07-15T13:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,281,900,31.22,14,12,840,720,9,13.55,0.66,32.49,,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1044,2400,43.5,21,17,1260,1020,13,16.87,0.77,38.76,,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,851,1900,44.79,18,15,1080,900,13,15.33,0.85,35.85,,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,379,900,42.11,19,16,1140,960,57,16.1,3.54,37.3,11,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,357,900,39.67,17,14,1020,840,54,14.79,3.65,34.83,11,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,SECURITY-01,Security Checkpoint,273,700,39,16,13,960,780,53,14.33,3.7,33.95,6,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,340,850,40,15,13,900,780,54,14.02,3.85,33.37,6,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,GATE-AREA-A,Gate Area A,428,1100,38.91,17,14,1020,840,12,15.1,0.79,35.41,,normal,good,simulated
2026-07-15T13:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,302,900,33.56,14,12,840,720,10,13.56,0.74,32.49,,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1059,2400,44.13,21,17,1260,1020,13,16.89,0.77,38.8,,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,862,1900,45.37,18,15,1080,900,14,15.35,0.91,35.88,,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,366,900,40.67,19,16,1140,960,55,16.12,3.41,37.34,11,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,378,900,42,17,14,1020,840,57,14.81,3.85,34.86,11,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,SECURITY-01,Security Checkpoint,253,700,36.14,16,13,960,780,49,14.34,3.42,33.98,6,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,300,850,35.29,15,13,900,780,48,14.03,3.42,33.4,6,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,GATE-AREA-A,Gate Area A,480,1100,43.64,17,14,1020,840,13,15.12,0.86,35.44,,normal,good,simulated
2026-07-15T13:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,330,900,36.67,15,12,900,720,11,13.57,0.81,32.52,,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1107,2400,46.13,21,17,1260,1020,14,16.93,0.83,38.87,,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,847,1900,44.58,18,15,1080,900,13,15.38,0.85,35.93,,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,367,900,40.78,19,16,1140,960,55,16.15,3.4,37.4,11,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,389,900,43.22,17,14,1020,840,58,14.83,3.91,34.91,11,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,SECURITY-01,Security Checkpoint,239,700,34.14,16,13,960,780,46,14.37,3.2,34.03,6,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,324,850,38.12,15,13,900,780,51,14.06,3.63,33.44,6,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,GATE-AREA-A,Gate Area A,446,1100,40.55,17,15,1020,900,12,15.14,0.79,35.49,,normal,good,simulated
2026-07-15T13:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,289,900,32.11,15,12,900,720,10,13.59,0.74,32.56,,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1180,2400,49.17,21,17,1260,1020,15,16.98,0.88,38.96,,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,809,1900,42.58,18,15,1080,900,13,15.42,0.84,36.01,,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,380,900,42.22,19,16,1140,960,57,16.2,3.52,37.49,11,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,388,900,43.11,17,14,1020,840,58,14.87,3.9,34.98,11,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,SECURITY-01,Security Checkpoint,235,700,33.57,16,13,960,780,45,14.4,3.12,34.1,6,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,340,850,40,16,13,960,780,54,14.09,3.83,33.51,6,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,GATE-AREA-A,Gate Area A,421,1100,38.27,18,15,1080,900,11,15.18,0.72,35.57,,normal,good,simulated
2026-07-15T13:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,318,900,35.33,15,12,900,720,11,13.62,0.81,32.62,,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1074,2400,44.75,21,18,1260,1080,13,17.05,0.76,39.09,,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,755,1900,39.74,18,15,1080,900,12,15.47,0.78,36.12,,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,404,900,44.89,20,16,1200,960,61,16.26,3.75,37.61,11,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,375,900,41.67,17,14,1020,840,56,14.92,3.75,35.08,11,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,SECURITY-01,Security Checkpoint,241,700,34.43,16,13,960,780,46,14.45,3.18,34.19,6,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,344,850,40.47,16,13,960,780,55,14.14,3.89,33.59,6,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,GATE-AREA-A,Gate Area A,408,1100,37.09,18,15,1080,900,11,15.24,0.72,35.67,,normal,good,simulated
2026-07-15T14:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,339,900,37.67,15,12,900,720,11,13.67,0.8,32.7,,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1160,2400,48.33,21,18,1260,1080,14,17.13,0.82,39.25,,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,849,1900,44.68,18,15,1080,900,13,15.55,0.84,36.25,,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,436,900,48.44,20,16,1200,960,65,16.34,3.98,37.75,11,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,353,900,39.22,17,14,1020,840,53,14.99,3.54,35.2,11,normal,good,simulated
