timestamp,equipment_id,zone_name,status,zone_temp_c,zone_setpoint_c,zone_rh_percent,supply_air_temp_c,return_air_temp_c,supply_air_rh_percent,return_air_rh_percent,supply_airflow_cmh,fan_speed_percent,cooling_valve_percent,damper_position_percent,outdoor_air_percent,filter_dp_pa,co2_ppm,pm25_ug_m3,occupancy,sensor_quality,communication_status,data_age_seconds
2026-07-12T11:20:00+06:30,AHU-02,Departure Hall,running,24.99,22.50,60.5,11.83,25.46,67.5,60.5,18000,90.0,100.0,25.2,21.4,202.5,542,14.7,185,GOOD,online,0
2026-07-12T11:20:00+06:30,AHU-03,Arrival Hall,running,25.50,23.00,61.1,11.90,25.63,68.1,61.1,17550,90.0,100.0,25.1,21.4,207.5,520,16.9,145,GOOD,online,0
2026-07-12T11:20:00+06:30,AHU-04,Baggage Claim,running,25.86,23.50,62.4,12.15,26.04,69.4,62.4,14231,88.9,98.3,25.2,21.4,211.2,507,17.4,121,GOOD,online,0
2026-07-12T11:20:00+06:30,AHU-05,VIP Lounge,running,24.52,22.00,60.6,11.81,24.80,67.6,60.6,7200,90.0,100.0,25.2,21.4,217.5,475,17.5,64,GOOD,online,0
2026-07-12T11:20:00+06:30,AHU-06,Immigration Hall,running,25.54,23.00,60.4,12.04,25.90,67.4,60.4,13500,90.0,100.0,25.2,21.4,222.5,507,14.4,121,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-01,Check-in Hall,running,25.43,23.00,60.2,11.87,25.80,67.2,60.2,16200,90.0,100.0,25.2,21.4,197.5,529,16.5,162,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-02,Departure Hall,running,24.89,22.50,60.2,12.17,25.05,67.2,60.2,17944,89.7,99.5,25.2,21.4,202.1,537,17.4,177,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-03,Arrival Hall,running,25.25,23.00,61.3,12.04,25.46,68.3,61.3,17050,87.4,95.9,25.1,21.4,204.3,516,15.1,139,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-04,Baggage Claim,running,26.01,23.50,63.8,12.10,26.29,70.8,63.8,14400,90.0,100.0,25.1,21.4,212.5,504,16.6,116,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-05,VIP Lounge,running,24.50,22.00,62.0,12.00,24.75,69.0,62.0,7200,90.0,100.0,25.2,21.4,217.5,474,15.6,62,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-06,Immigration Hall,running,25.28,23.00,61.8,12.00,25.39,68.8,61.8,13185,87.9,96.6,25.2,21.4,219.9,504,14.9,116,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-01,Check-in Hall,running,25.37,23.00,61.3,11.99,25.83,68.3,61.3,16125,89.6,99.3,25.2,21.4,197.0,525,16.3,155,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-02,Departure Hall,running,25.07,22.50,60.3,12.07,25.53,67.3,60.3,18000,90.0,100.0,25.2,21.4,202.5,533,17.6,169,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-03,Arrival Hall,running,25.37,23.00,62.8,11.99,25.51,69.8,62.8,17452,89.5,99.2,25.1,21.4,206.9,513,15.7,132,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-04,Baggage Claim,running,25.79,23.50,61.7,12.21,26.00,68.7,61.7,14126,88.3,97.2,25.1,21.4,210.4,500,17.4,110,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-05,VIP Lounge,running,24.32,22.00,62.8,11.99,24.55,69.8,62.8,7102,88.8,98.0,25.1,21.4,216.0,472,16.4,59,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-06,Immigration Hall,running,25.58,23.00,63.0,12.10,25.94,70.0,63.0,13500,90.0,100.0,25.1,21.4,222.5,500,14.0,110,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-01,Check-in Hall,running,25.47,23.00,62.1,11.90,25.65,69.1,62.1,16200,90.0,100.0,25.2,21.4,197.5,521,17.0,148,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-02,Departure Hall,running,24.98,22.50,64.1,11.97,25.08,71.1,64.1,18000,90.0,100.0,25.2,21.4,202.5,529,14.8,162,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-03,Arrival Hall,running,25.65,23.00,62.3,12.13,26.10,69.3,62.3,17550,90.0,100.0,25.1,21.4,207.5,510,15.1,127,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-04,Baggage Claim,running,26.03,23.50,60.6,11.84,26.32,67.6,60.6,14400,90.0,100.0,25.1,21.4,212.5,498,17.3,105,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-05,VIP Lounge,running,24.67,22.00,60.7,11.98,25.15,67.7,60.7,7200,90.0,100.0,25.1,21.4,217.5,471,15.7,56,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-06,Immigration Hall,running,25.32,23.00,62.0,12.12,25.73,69.0,62.0,13331,88.9,98.2,25.1,21.4,221.1,498,15.8,105,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-01,Check-in Hall,running,25.56,23.00,62.3,12.07,25.80,69.3,62.3,16200,90.0,100.0,25.2,21.4,197.5,518,16.0,141,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-02,Departure Hall,running,25.18,22.50,60.7,12.20,25.30,67.7,60.7,18000,90.0,100.0,25.2,21.4,202.5,525,16.7,155,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-03,Arrival Hall,running,25.57,23.00,61.1,11.94,25.82,68.1,61.1,17550,90.0,100.0,25.1,21.4,207.5,507,14.5,121,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-04,Baggage Claim,running,25.97,23.50,61.5,11.89,26.39,68.5,61.5,14400,90.0,100.0,25.1,21.4,212.5,496,17.2,101,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-05,VIP Lounge,running,24.54,22.00,62.9,11.97,24.99,69.9,62.9,7200,90.0,100.0,25.1,21.4,217.5,470,14.4,54,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-06,Immigration Hall,running,25.67,23.00,60.9,12.07,25.80,67.9,60.9,13500,90.0,100.0,25.1,21.4,222.5,496,14.8,101,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-01,Check-in Hall,running,25.57,23.00,62.5,11.93,25.81,69.5,62.5,16200,90.0,100.0,25.1,21.4,197.5,514,15.5,135,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-02,Departure Hall,running,25.07,22.50,60.5,12.08,25.22,67.5,60.5,18000,90.0,100.0,25.1,21.4,202.5,521,14.8,148,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-03,Arrival Hall,running,25.67,23.00,64.4,11.98,26.01,71.4,64.4,17550,90.0,100.0,25.1,21.4,207.5,504,14.7,116,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-04,Baggage Claim,running,26.11,23.50,61.9,11.85,26.25,68.9,61.9,14400,90.0,100.0,25.1,21.4,212.5,493,14.4,96,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-05,VIP Lounge,running,24.63,22.00,63.3,12.11,24.74,70.3,63.3,7200,90.0,100.0,25.1,21.4,217.5,468,16.6,51,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-06,Immigration Hall,running,25.62,23.00,63.7,11.99,25.83,70.7,63.7,13500,90.0,100.0,25.1,21.4,222.5,493,17.1,96,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-01,Check-in Hall,running,25.47,23.00,61.8,12.15,25.70,68.8,61.8,16200,90.0,100.0,25.1,21.4,197.5,512,18.0,130,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-02,Departure Hall,running,25.00,22.50,64.0,12.12,25.35,71.0,64.0,18000,90.0,100.0,25.1,21.4,202.5,518,15.2,142,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-03,Arrival Hall,running,25.62,23.00,63.7,12.04,26.05,70.7,63.7,17550,90.0,100.0,25.1,21.3,207.5,501,18.1,111,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-04,Baggage Claim,running,26.12,23.50,64.5,12.16,26.24,71.5,64.5,14400,90.0,100.0,25.1,21.3,212.5,491,17.7,93,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-05,VIP Lounge,running,24.71,22.00,63.0,11.98,24.95,70.0,63.0,7200,90.0,100.0,25.1,21.4,217.5,467,17.9,49,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-06,Immigration Hall,running,25.61,23.00,63.2,11.90,26.10,70.2,63.2,13500,90.0,100.0,25.1,21.4,222.5,491,15.3,93,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-01,Check-in Hall,running,25.43,23.00,64.6,12.07,25.81,71.6,64.6,16200,90.0,100.0,25.1,21.4,197.5,509,16.3,125,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-02,Departure Hall,running,24.99,22.50,60.9,12.01,25.47,67.9,60.9,18000,90.0,100.0,25.1,21.4,202.5,515,17.9,137,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-03,Arrival Hall,running,25.42,23.00,61.6,12.00,25.58,68.6,61.6,17550,90.0,100.0,25.1,21.3,207.5,499,14.8,107,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-04,Baggage Claim,running,26.08,23.50,64.4,12.08,26.33,71.4,64.4,14400,90.0,100.0,25.1,21.3,212.5,489,16.1,89,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-05,VIP Lounge,running,24.49,22.00,60.9,11.92,24.63,67.9,60.9,7200,90.0,100.0,25.1,21.4,217.5,466,14.7,48,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-06,Immigration Hall,running,25.74,23.00,62.0,11.83,26.16,69.0,62.0,13500,90.0,100.0,25.1,21.4,222.5,489,16.2,89,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-01,Check-in Hall,running,25.79,23.00,63.6,12.04,26.28,70.6,63.6,16200,90.0,100.0,25.1,21.4,197.5,507,15.6,121,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-02,Departure Hall,running,25.01,22.50,62.1,11.83,25.16,69.1,62.1,18000,90.0,100.0,25.1,21.4,202.5,513,14.8,133,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-03,Arrival Hall,running,25.79,23.00,63.4,12.02,26.22,70.4,63.4,17550,90.0,100.0,25.1,21.3,207.5,497,17.7,104,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-04,Baggage Claim,running,26.24,23.50,62.1,11.96,26.67,69.1,62.1,14400,90.0,100.0,25.1,21.3,212.5,488,15.4,87,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-05,VIP Lounge,running,24.53,22.00,63.9,12.01,24.93,70.9,63.9,7200,90.0,100.0,25.1,21.3,217.5,465,15.6,46,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-06,Immigration Hall,running,25.76,23.00,64.0,12.14,26.14,71.0,64.0,13500,90.0,100.0,25.1,21.3,222.5,488,16.6,87,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-01,Check-in Hall,running,25.69,23.00,61.7,11.91,25.89,68.7,61.7,16200,90.0,100.0,25.1,21.4,197.5,505,16.0,119,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-02,Departure Hall,running,25.22,22.50,62.0,11.85,25.38,69.0,62.0,18000,90.0,100.0,25.1,21.4,202.5,512,16.5,130,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-03,Arrival Hall,running,25.60,23.00,63.2,11.98,25.84,70.2,63.2,17550,90.0,100.0,25.1,21.3,207.5,496,18.6,102,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-04,Baggage Claim,running,26.01,23.50,62.5,12.00,26.40,69.5,62.5,14400,90.0,100.0,25.1,21.3,212.5,487,18.5,85,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-05,VIP Lounge,running,24.73,22.00,64.3,11.85,24.92,71.3,64.3,7200,90.0,100.0,25.1,21.3,217.5,465,17.5,45,GOOD,online,0
2026-07-12T12:50:00+06:30,AHU-06,Immigration Hall,running,25.46,23.00,61.9,11.84,25.76,68.9,61.9,13500,90.0,100.0,25.1,21.3,222.5,487,15.6,85,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-01,Check-in Hall,running,25.80,23.00,63.1,12.09,26.25,70.1,63.1,16200,90.0,100.0,25.1,21.4,197.5,504,17.3,117,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-02,Departure Hall,running,25.32,22.50,62.9,11.92,25.62,69.9,62.9,18000,90.0,100.0,25.1,21.4,202.5,510,15.2,128,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-03,Arrival Hall,running,25.49,23.00,64.3,11.87,25.87,71.3,64.3,17550,90.0,100.0,25.1,21.3,207.5,495,18.3,100,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-04,Baggage Claim,running,26.18,23.50,64.8,11.81,26.59,71.8,64.8,14400,90.0,100.0,25.1,21.3,212.5,486,15.4,84,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-05,VIP Lounge,running,24.73,22.00,62.7,12.11,24.93,69.7,62.7,7200,90.0,100.0,25.1,21.3,217.5,465,18.7,45,GOOD,online,0
2026-07-12T13:00:00+06:30,AHU-06,Immigration Hall,running,25.52,23.00,63.5,11.88,25.65,70.5,63.5,13500,90.0,100.0,25.1,21.3,222.5,486,18.5,84,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-01,Check-in Hall,running,25.69,23.00,62.5,12.01,25.98,69.5,62.5,16200,90.0,100.0,25.1,21.4,197.5,504,17.7,117,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-02,Departure Hall,running,25.06,22.50,61.7,12.03,25.23,68.7,61.7,18000,90.0,100.0,25.1,21.4,202.5,510,16.1,128,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-03,Arrival Hall,running,25.76,23.00,62.9,12.08,25.97,69.9,62.9,17550,90.0,100.0,25.1,21.3,207.5,495,18.1,100,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-04,Baggage Claim,running,26.19,23.50,61.6,12.16,26.29,68.6,61.6,14400,90.0,100.0,25.1,21.3,212.5,486,17.0,83,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-05,VIP Lounge,running,24.55,22.00,64.5,12.00,24.74,71.5,64.5,7200,90.0,100.0,25.1,21.3,217.5,464,16.2,44,GOOD,online,0
2026-07-12T13:10:00+06:30,AHU-06,Immigration Hall,running,25.75,23.00,61.1,11.88,26.15,68.1,61.1,13500,90.0,100.0,25.1,21.3,222.5,486,16.4,83,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-01,Check-in Hall,running,25.55,23.00,63.4,12.17,25.82,70.4,63.4,16200,90.0,100.0,25.1,21.4,197.5,504,18.2,117,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-02,Departure Hall,running,24.98,22.50,62.9,12.03,25.18,69.9,62.9,18000,90.0,100.0,25.1,21.4,202.5,510,14.9,128,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-03,Arrival Hall,running,25.55,23.00,61.1,12.04,25.69,68.1,61.1,17550,90.0,100.0,25.1,21.3,207.5,495,15.3,100,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-04,Baggage Claim,running,26.28,23.50,63.3,11.86,26.65,70.3,63.3,14400,90.0,100.0,25.1,21.3,212.5,486,17.8,84,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-05,VIP Lounge,running,24.63,22.00,62.9,11.85,24.78,69.9,62.9,7200,90.0,100.0,25.1,21.3,217.5,465,17.4,45,GOOD,online,0
2026-07-12T13:20:00+06:30,AHU-06,Immigration Hall,running,25.53,23.00,64.4,11.97,25.95,71.4,64.4,13500,90.0,100.0,25.1,21.3,222.5,486,16.0,84,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-01,Check-in Hall,running,25.69,23.00,64.6,12.06,25.95,71.6,64.6,16200,90.0,100.0,25.1,21.4,197.5,505,15.1,119,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-02,Departure Hall,running,25.21,22.50,61.7,12.09,25.43,68.7,61.7,18000,90.0,100.0,25.1,21.4,202.5,512,16.6,130,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-03,Arrival Hall,running,25.61,23.00,63.5,12.13,26.04,70.5,63.5,17550,90.0,100.0,25.1,21.3,207.5,496,17.9,102,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-04,Baggage Claim,running,26.08,23.50,63.8,12.12,26.47,70.8,63.8,14400,90.0,100.0,25.1,21.3,212.5,487,17.0,85,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-05,VIP Lounge,running,24.69,22.00,61.2,12.02,24.92,68.2,61.2,7200,90.0,100.0,25.1,21.3,217.5,465,18.9,45,GOOD,online,0
2026-07-12T13:30:00+06:30,AHU-06,Immigration Hall,running,25.52,23.00,63.8,12.17,25.71,70.8,63.8,13500,90.0,100.0,25.1,21.3,222.5,487,17.0,85,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-01,Check-in Hall,running,25.76,23.00,64.0,12.13,26.19,71.0,64.0,16200,90.0,100.0,25.1,21.4,197.5,507,15.9,122,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-02,Departure Hall,running,25.09,22.50,63.4,11.84,25.55,70.4,63.4,18000,90.0,100.0,25.1,21.4,202.5,514,16.6,134,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-03,Arrival Hall,running,25.52,23.00,62.4,11.87,25.64,69.4,62.4,17550,90.0,100.0,25.1,21.3,207.5,498,16.3,105,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-04,Baggage Claim,running,25.91,23.50,63.4,11.81,26.24,70.4,63.4,14400,90.0,100.0,25.1,21.3,212.5,488,16.5,87,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-05,VIP Lounge,running,24.73,22.00,61.0,12.19,24.92,68.0,61.0,7200,90.0,100.0,25.1,21.3,217.5,466,16.4,47,GOOD,online,0
2026-07-12T13:40:00+06:30,AHU-06,Immigration Hall,running,25.74,23.00,61.6,11.97,26.05,68.6,61.6,13500,90.0,100.0,25.1,21.3,222.5,488,18.2,87,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-01,Check-in Hall,running,25.58,23.00,64.6,12.00,25.96,71.6,64.6,16200,90.0,100.0,25.1,21.4,197.5,510,14.8,127,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-02,Departure Hall,running,25.22,22.50,64.3,11.88,25.55,71.3,64.3,18000,90.0,100.0,25.1,21.4,202.5,516,15.9,139,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-03,Arrival Hall,running,25.62,23.00,63.8,12.18,25.81,70.8,63.8,17550,90.0,100.0,25.1,21.3,207.5,500,16.4,109,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-04,Baggage Claim,running,25.89,23.50,61.3,12.06,26.01,68.3,61.3,14400,90.0,100.0,25.1,21.3,212.5,490,15.2,90,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-05,VIP Lounge,running,24.54,22.00,61.3,12.07,24.86,68.3,61.3,7200,90.0,100.0,25.1,21.4,217.5,466,15.8,48,GOOD,online,0
2026-07-12T13:50:00+06:30,AHU-06,Immigration Hall,running,25.40,23.00,62.4,12.12,25.52,69.4,62.4,13500,90.0,100.0,25.1,21.4,222.5,490,17.3,90,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-01,Check-in Hall,running,25.40,23.00,61.3,12.12,25.52,68.3,61.3,16200,90.0,100.0,25.1,21.4,197.5,513,18.1,133,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-02,Departure Hall,running,25.01,22.50,62.8,11.95,25.11,69.8,62.8,18000,90.0,100.0,25.1,21.4,202.5,520,15.0,145,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-03,Arrival Hall,running,25.40,23.00,61.9,12.04,25.68,68.9,61.9,17550,90.0,100.0,25.1,21.3,207.5,503,16.7,114,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-04,Baggage Claim,running,26.06,23.50,63.2,12.11,26.32,70.2,63.2,14400,90.0,100.0,25.1,21.4,212.5,492,17.3,95,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-05,VIP Lounge,running,24.66,22.00,63.4,12.15,24.96,70.4,63.4,7200,90.0,100.0,25.1,21.4,217.5,468,16.6,50,GOOD,online,0
2026-07-12T14:00:00+06:30,AHU-06,Immigration Hall,running,25.40,23.00,64.3,11.96,25.83,71.3,64.3,13500,90.0,100.0,25.1,21.4,222.5,492,15.4,95,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-01,Check-in Hall,running,25.56,23.00,62.5,12.11,25.90,69.5,62.5,16200,90.0,100.0,25.2,21.4,197.5,516,17.8,139,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-02,Departure Hall,running,25.14,22.50,63.8,11.98,25.29,70.8,63.8,18000,90.0,100.0,25.2,21.4,202.5,524,15.0,153,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-03,Arrival Hall,running,25.38,23.00,62.3,11.88,25.74,69.3,62.3,17550,90.0,100.0,25.1,21.4,207.5,506,17.8,120,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-04,Baggage Claim,running,26.10,23.50,62.0,12.18,26.22,69.0,62.0,14400,90.0,100.0,25.1,21.4,212.5,495,17.4,100,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-05,VIP Lounge,running,24.45,22.00,61.2,11.80,24.66,68.2,61.2,7200,90.0,100.0,25.1,21.4,217.5,469,17.8,53,GOOD,online,0
2026-07-12T14:10:00+06:30,AHU-06,Immigration Hall,running,25.67,23.00,62.4,11.98,25.90,69.4,62.4,13500,90.0,100.0,25.1,21.4,222.5,495,18.3,100,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-01,Check-in Hall,running,25.67,23.00,62.2,11.80,25.82,69.2,62.2,16200,90.0,100.0,25.2,21.4,197.5,521,16.6,148,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-02,Departure Hall,running,25.05,22.50,61.2,12.13,25.52,68.2,61.2,18000,90.0,100.0,25.2,21.4,202.5,529,17.5,162,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-03,Arrival Hall,running,25.66,23.00,61.3,11.97,25.92,68.3,61.3,17550,90.0,100.0,25.1,21.4,207.5,510,16.0,127,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-04,Baggage Claim,running,26.14,23.50,62.8,11.94,26.44,69.8,62.8,14400,90.0,100.0,25.1,21.4,212.5,498,18.6,105,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-05,VIP Lounge,running,24.46,22.00,63.6,12.15,24.82,70.6,63.6,7200,90.0,100.0,25.1,21.4,217.5,471,17.3,56,GOOD,online,0
2026-07-12T14:20:00+06:30,AHU-06,Immigration Hall,running,25.36,23.00,62.5,12.00,25.68,69.5,62.5,13500,90.0,100.0,25.1,21.4,222.5,498,16.8,105,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-01,Check-in Hall,running,25.62,23.00,64.4,12.18,25.74,71.4,64.4,16200,90.0,100.0,25.2,21.4,197.5,526,18.1,157,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-02,Departure Hall,running,24.92,22.50,61.8,12.20,25.12,68.8,61.8,18000,90.0,100.0,25.2,21.4,202.5,535,15.1,172,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-03,Arrival Hall,running,25.51,23.00,63.4,12.13,25.82,70.4,63.4,17550,90.0,100.0,25.1,21.4,207.5,514,16.1,134,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-04,Baggage Claim,running,25.82,23.50,62.7,11.94,26.22,69.7,62.7,14346,89.7,99.5,25.1,21.4,212.1,502,18.4,112,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-05,VIP Lounge,running,24.42,22.00,60.8,11.93,24.59,67.8,60.8,7200,90.0,100.0,25.1,21.4,217.5,473,14.6,60,GOOD,online,0
2026-07-12T14:30:00+06:30,AHU-06,Immigration Hall,running,25.55,23.00,63.8,11.85,25.82,70.8,63.8,13500,90.0,100.0,25.1,21.4,222.5,502,16.0,112,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-01,Check-in Hall,running,25.45,23.00,62.8,11.98,25.91,69.8,62.8,16200,90.0,100.0,25.2,21.4,197.5,532,16.6,167,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-02,Departure Hall,running,25.08,22.50,61.7,11.92,25.34,68.7,61.7,18000,90.0,100.0,25.2,21.4,202.5,541,18.3,183,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-03,Arrival Hall,running,25.31,23.00,63.1,12.05,25.80,70.1,63.1,17429,89.4,99.0,25.1,21.4,206.7,519,15.6,143,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-04,Baggage Claim,running,25.98,23.50,63.0,12.09,26.25,70.0,63.0,14400,90.0,100.0,25.1,21.4,212.5,506,18.0,120,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-05,VIP Lounge,running,24.57,22.00,63.7,11.81,24.70,70.7,63.7,7200,90.0,100.0,25.2,21.4,217.5,475,16.1,64,GOOD,online,0
2026-07-12T14:40:00+06:30,AHU-06,Immigration Hall,running,25.57,23.00,62.9,12.02,25.77,69.9,62.9,13500,90.0,100.0,25.2,21.4,222.5,506,17.4,120,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-01,Check-in Hall,running,25.54,23.00,61.1,11.82,25.78,68.1,61.1,16200,90.0,100.0,25.2,21.4,197.5,538,16.9,178,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-02,Departure Hall,running,24.75,22.50,64.0,12.27,25.18,71.0,64.0,17673,88.4,97.4,25.2,21.4,200.5,548,16.3,196,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-03,Arrival Hall,running,25.59,23.00,61.2,12.04,25.96,68.2,61.2,17550,90.0,100.0,25.2,21.4,207.5,524,16.7,153,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-04,Baggage Claim,running,25.92,23.50,63.1,12.09,26.36,70.1,63.1,14400,90.0,100.0,25.2,21.4,212.5,510,17.3,128,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-05,VIP Lounge,running,24.54,22.00,62.6,11.99,24.86,69.6,62.6,7200,90.0,100.0,25.2,21.4,217.5,477,15.5,68,GOOD,online,0
2026-07-12T14:50:00+06:30,AHU-06,Immigration Hall,running,25.57,23.00,61.9,12.02,25.86,68.9,61.9,13500,90.0,100.0,25.2,21.4,222.5,510,16.6,128,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-01,Check-in Hall,running,25.36,23.00,63.0,11.96,25.51,70.0,63.0,16200,90.0,100.0,25.2,21.4,197.5,545,17.3,191,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-02,Departure Hall,running,24.81,22.50,64.3,11.95,25.05,71.3,64.3,17863,89.3,98.9,25.2,21.4,201.6,555,16.0,209,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-03,Arrival Hall,running,25.31,23.00,62.9,12.19,25.44,69.9,62.9,17403,89.2,98.8,25.2,21.4,206.6,530,15.6,163,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-04,Baggage Claim,running,26.06,23.50,64.4,11.94,26.29,71.4,64.4,14400,90.0,100.0,25.2,21.4,212.5,515,16.7,136,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-05,VIP Lounge,running,24.56,22.00,63.9,12.11,25.01,70.9,63.9,7200,90.0,100.0,25.2,21.4,217.5,480,16.2,73,GOOD,online,0
2026-07-12T15:00:00+06:30,AHU-06,Immigration Hall,running,25.32,23.00,61.8,11.89,25.50,68.8,61.8,13421,89.5,99.1,25.2,21.4,221.8,515,16.1,136,GOOD,online,0
