timestamp,equipment_id,equipment_type,status,load_percent,power_kw,motor_current_a,vibration_rms_mm_s,bearing_temp_c,motor_winding_temp_c,current_imbalance_percent,runtime_hours,start_count,health_score,failure_probability_percent,remaining_useful_life_days,alarm_code,sensor_quality,communication_status,data_age_seconds
2026-07-12T19:00:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.20,49.4,61.9,1.37,2389.00,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:00:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.00,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:00:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.93,45.8,60.7,1.35,2623.00,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:00:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.05,46.6,59.0,1.30,2740.00,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:00:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.00,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:00:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.00,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-01,ahu,running,77.3,6.18,10.82,2.09,48.1,62.7,1.47,3091.00,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-02,ahu,running,78.8,6.30,11.03,1.97,49.2,63.7,1.13,3208.00,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-03,ahu,running,71.3,5.71,9.98,1.97,46.3,61.6,1.26,3325.00,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-04,ahu,running,72.8,5.83,10.19,1.91,46.4,59.4,1.10,3442.00,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-05,ahu,running,74.3,5.95,10.40,1.92,46.8,61.9,1.28,3559.00,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:00:00+06:30,AHU-06,ahu,running,75.8,6.07,10.61,2.12,48.4,62.7,1.22,3676.00,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T19:10:00+06:30,CH-01,chiller,running,96.4,10.60,18.56,2.39,52.7,66.8,1.28,1219.17,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T19:10:00+06:30,CH-02,chiller,running,96.4,10.60,18.56,2.26,51.5,67.1,1.51,1336.17,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T19:10:00+06:30,CH-03,chiller,running,96.4,10.60,18.56,2.32,51.8,67.7,1.51,1453.17,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T19:10:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1570.17,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T19:10:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.93,49.2,62.7,1.28,1687.17,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T19:10:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.12,49.2,63.9,1.18,1804.17,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T19:10:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.06,48.3,63.3,1.13,1921.17,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T19:10:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2038.17,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T19:10:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.14,48.5,62.5,1.17,2155.17,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T19:10:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.98,47.8,61.9,1.37,2272.17,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T19:10:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,1.94,48.3,62.2,1.29,2389.17,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:10:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.17,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:10:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.86,45.9,60.0,1.08,2623.17,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:10:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.91,45.5,59.6,1.23,2740.17,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:10:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.17,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:10:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.17,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-01,ahu,running,75.8,6.07,10.62,1.92,47.8,62.0,1.44,3091.17,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-02,ahu,running,77.3,6.19,10.83,2.14,47.4,62.0,1.47,3208.17,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-03,ahu,running,69.8,5.59,9.78,1.79,47.2,58.2,1.37,3325.17,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-04,ahu,running,71.3,5.71,9.99,2.10,46.3,59.4,1.43,3442.17,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-05,ahu,running,72.8,5.83,10.20,2.09,46.9,59.5,1.23,3559.17,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:10:00+06:30,AHU-06,ahu,running,74.3,5.95,10.41,2.08,47.3,59.9,1.13,3676.17,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T19:20:00+06:30,CH-01,chiller,running,93.2,10.25,17.94,2.09,51.3,66.3,1.36,1219.33,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T19:20:00+06:30,CH-02,chiller,running,93.2,10.25,17.94,2.19,51.6,65.9,1.56,1336.33,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T19:20:00+06:30,CH-03,chiller,running,93.2,10.25,17.94,2.33,51.9,66.7,1.54,1453.33,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T19:20:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1570.33,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T19:20:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.18,49.0,62.5,1.25,1687.33,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T19:20:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.08,48.8,62.6,1.47,1804.33,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T19:20:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,1.96,49.5,64.4,1.22,1921.33,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T19:20:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2038.33,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T19:20:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.03,48.6,62.7,1.33,2155.33,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T19:20:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.93,48.8,62.2,1.24,2272.33,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T19:20:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.10,48.4,63.4,1.49,2389.33,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:20:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.33,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:20:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.92,45.4,58.7,1.32,2623.33,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:20:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.87,45.8,58.7,1.29,2740.33,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:20:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.33,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:20:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.33,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-01,ahu,running,74.3,5.95,10.41,1.92,48.0,60.3,1.12,3091.33,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-02,ahu,running,75.8,6.07,10.62,2.07,47.3,60.7,1.16,3208.33,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-03,ahu,running,68.3,5.47,9.57,1.90,46.9,60.0,1.22,3325.33,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-04,ahu,running,69.8,5.59,9.78,2.00,47.2,60.2,1.15,3442.33,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-05,ahu,running,71.3,5.71,9.99,2.08,47.2,59.6,1.15,3559.33,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:20:00+06:30,AHU-06,ahu,running,72.8,5.83,10.20,2.09,46.9,61.5,1.30,3676.33,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T19:30:00+06:30,CH-01,chiller,running,89.9,9.89,17.31,2.17,51.1,64.7,1.50,1219.50,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T19:30:00+06:30,CH-02,chiller,running,89.9,9.89,17.31,2.23,50.3,64.5,1.41,1336.50,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T19:30:00+06:30,CH-03,chiller,running,89.9,9.89,17.31,2.12,50.2,66.3,1.46,1453.50,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T19:30:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1570.50,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T19:30:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.96,49.0,62.8,1.51,1687.50,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T19:30:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.16,49.7,64.2,1.15,1804.50,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T19:30:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,1.94,49.8,62.8,1.15,1921.50,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T19:30:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2038.50,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T19:30:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.20,49.8,62.6,1.21,2155.50,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T19:30:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.13,48.1,64.2,1.39,2272.50,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T19:30:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.19,48.8,64.0,1.25,2389.50,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:30:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.50,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:30:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.85,46.8,59.9,1.11,2623.50,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:30:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.95,46.1,58.5,1.14,2740.50,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:30:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.50,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:30:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.50,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-01,ahu,running,72.8,5.83,10.20,1.85,46.6,61.3,1.10,3091.50,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-02,ahu,running,74.3,5.95,10.41,1.94,47.7,60.1,1.44,3208.50,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-03,ahu,running,66.8,5.35,9.36,1.91,45.9,58.1,1.16,3325.50,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-04,ahu,running,68.3,5.47,9.57,1.96,45.1,59.6,1.37,3442.50,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-05,ahu,running,69.8,5.59,9.78,1.85,46.1,58.5,1.27,3559.50,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:30:00+06:30,AHU-06,ahu,running,71.3,5.71,9.99,1.99,46.9,60.1,1.17,3676.50,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T19:40:00+06:30,CH-01,chiller,running,86.6,9.52,16.67,2.23,49.2,63.6,1.56,1219.67,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T19:40:00+06:30,CH-02,chiller,running,86.6,9.52,16.67,2.13,49.1,64.5,1.58,1336.67,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T19:40:00+06:30,CH-03,chiller,running,86.6,9.52,16.67,2.19,49.3,64.9,1.54,1453.67,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T19:40:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1570.67,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T19:40:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.22,48.5,62.4,1.37,1687.67,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T19:40:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.05,49.2,63.9,1.16,1804.67,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T19:40:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.08,49.4,64.5,1.43,1921.67,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T19:40:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2038.67,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T19:40:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,1.95,49.1,61.7,1.30,2155.67,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T19:40:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.93,48.8,61.7,1.49,2272.67,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T19:40:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.15,47.9,64.0,1.39,2389.67,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:40:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.67,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:40:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.88,46.5,60.1,1.28,2623.67,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:40:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.03,46.4,60.2,1.04,2740.67,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:40:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.67,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:40:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.67,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-01,ahu,running,71.4,5.71,9.99,1.84,47.1,59.2,1.30,3091.67,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-02,ahu,running,72.9,5.83,10.20,2.12,47.2,59.8,1.39,3208.67,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-03,ahu,running,65.4,5.23,9.15,1.95,46.1,57.8,1.37,3325.67,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-04,ahu,running,66.9,5.35,9.36,2.00,45.7,58.6,1.02,3442.67,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-05,ahu,running,68.4,5.47,9.57,2.04,46.9,59.1,1.38,3559.67,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:40:00+06:30,AHU-06,ahu,running,69.9,5.59,9.78,1.81,46.9,60.6,1.10,3676.67,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T19:50:00+06:30,CH-01,chiller,running,83.3,9.16,16.03,1.95,49.5,62.4,1.23,1219.83,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T19:50:00+06:30,CH-02,chiller,running,83.3,9.16,16.03,2.16,48.7,62.5,1.22,1336.83,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T19:50:00+06:30,CH-03,chiller,running,83.3,9.16,16.03,2.07,49.3,64.8,1.34,1453.83,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T19:50:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1570.83,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T19:50:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.18,49.0,63.0,1.25,1687.83,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T19:50:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.19,49.4,61.9,1.25,1804.83,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T19:50:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.19,49.0,64.4,1.14,1921.83,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T19:50:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2038.83,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T19:50:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,1.96,48.6,63.2,1.38,2155.83,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T19:50:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.94,49.8,63.3,1.24,2272.83,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T19:50:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,1.96,48.3,62.0,1.30,2389.83,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T19:50:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2506.83,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T19:50:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.87,45.7,59.1,1.40,2623.83,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T19:50:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.07,46.9,61.2,1.13,2740.83,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T19:50:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2857.83,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T19:50:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2974.83,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-01,ahu,running,69.9,5.59,9.78,1.90,46.3,58.3,1.28,3091.83,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-02,ahu,running,71.4,5.71,9.99,1.95,47.1,60.8,1.27,3208.83,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-03,ahu,running,63.9,5.11,8.94,1.72,45.1,57.2,1.36,3325.83,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-04,ahu,running,65.4,5.23,9.15,2.02,45.5,57.1,1.02,3442.83,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-05,ahu,running,66.9,5.35,9.36,1.97,45.6,59.1,1.16,3559.83,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T19:50:00+06:30,AHU-06,ahu,running,68.4,5.47,9.57,1.93,45.8,59.0,1.02,3676.83,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T20:00:00+06:30,CH-01,chiller,running,80.0,8.80,15.40,2.16,47.8,63.4,1.35,1220.00,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T20:00:00+06:30,CH-02,chiller,running,80.0,8.80,15.40,2.16,48.5,61.5,1.38,1337.00,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T20:00:00+06:30,CH-03,chiller,running,80.0,8.80,15.40,2.21,48.6,62.0,1.18,1454.00,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T20:00:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1571.00,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T20:00:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.11,48.0,64.2,1.35,1688.00,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T20:00:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,1.97,48.2,62.9,1.28,1805.00,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T20:00:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.21,49.0,62.1,1.23,1922.00,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T20:00:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2039.00,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T20:00:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,1.93,49.5,62.4,1.48,2156.00,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T20:00:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.22,48.6,63.2,1.39,2273.00,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T20:00:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.19,48.7,61.8,1.33,2390.00,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T20:00:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2507.00,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T20:00:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,2.07,47.2,59.0,1.37,2624.00,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T20:00:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.05,45.5,59.4,1.28,2741.00,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T20:00:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2858.00,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T20:00:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2975.00,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-01,ahu,running,68.4,5.47,9.57,2.02,45.1,59.2,1.19,3092.00,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-02,ahu,running,69.9,5.59,9.78,2.08,47.0,58.7,1.06,3209.00,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-03,ahu,running,62.4,4.99,8.73,1.90,44.0,58.4,1.10,3326.00,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-04,ahu,running,63.9,5.11,8.94,1.98,45.8,57.8,1.17,3443.00,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-05,ahu,running,65.4,5.23,9.15,2.02,45.4,58.0,1.32,3560.00,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T20:00:00+06:30,AHU-06,ahu,running,66.9,5.35,9.36,2.02,44.8,57.8,1.40,3677.00,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T20:10:00+06:30,CH-01,chiller,running,76.8,8.45,14.79,2.13,47.6,60.5,1.33,1220.17,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T20:10:00+06:30,CH-02,chiller,running,76.8,8.45,14.79,2.13,48.6,62.2,1.19,1337.17,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T20:10:00+06:30,CH-03,chiller,running,76.8,8.45,14.79,1.98,48.0,60.5,1.35,1454.17,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T20:10:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1571.17,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T20:10:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.02,48.6,63.0,1.27,1688.17,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T20:10:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.00,49.4,63.5,1.52,1805.17,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T20:10:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.02,48.9,63.6,1.52,1922.17,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T20:10:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2039.17,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T20:10:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.13,49.1,64.2,1.16,2156.17,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T20:10:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.12,49.8,61.6,1.28,2273.17,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T20:10:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,1.96,49.3,64.2,1.37,2390.17,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T20:10:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2507.17,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T20:10:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.79,46.9,58.8,1.22,2624.17,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T20:10:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.01,46.0,58.2,1.33,2741.17,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T20:10:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2858.17,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T20:10:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2975.17,520,97.0,1.64,818,,GOOD,online,0
